Season,Date,Team,Opponent,OT
2013,2013-10-28,SEA,STL,0
2013,2013-10-28,STL,SEA,0
2013,2013-10-31,CIN,MIA,1
2013,2013-10-31,MIA,CIN,1
2013,2013-11-03,ATL,CAR,0
2013,2013-11-03,BAL,CLE,0
2013,2013-11-03,BUF,KC,0
2013,2013-11-03,CAR,ATL,0
2013,2013-11-03,CLE,BAL,0
2013,2013-11-03,DAL,MIN,0
2013,2013-11-03,HOU,IND,0
2013,2013-11-03,IND,HOU,0
2013,2013-11-03,KC,BUF,0
2013,2013-11-03,MIN,DAL,0
2013,2013-11-03,NE,PIT,0
2013,2013-11-03,NO,NYJ,0
2013,2013-11-03,NYJ,NO,0
2013,2013-11-03,OAK,PHI,0
2013,2013-11-03,PHI,OAK,0
2013,2013-11-03,PIT,NE,0
2013,2013-11-03,SD,WAS,1
2013,2013-11-03,SEA,TB,1
2013,2013-11-03,STL,TEN,0
2013,2013-11-03,TB,SEA,1
2013,2013-11-03,TEN,STL,0
2013,2013-11-03,WAS,SD,1
2013,2013-11-04,CHI,GB,0
2013,2013-11-04,GB,CHI,0
2013,2013-11-07,MIN,WAS,0
2013,2013-11-07,WAS,MIN,0
2013,2013-11-10,ARI,HOU,0
2013,2013-11-10,ATL,SEA,0
2013,2013-11-10,BAL,CIN,1
2013,2013-11-10,BUF,PIT,0
2013,2013-11-10,CAR,SF,0
2013,2013-11-10,CHI,DET,0
2013,2013-11-10,CIN,BAL,1
2013,2013-11-10,DAL,NO,0
2013,2013-11-10,DEN,SD,0
2013,2013-11-10,DET,CHI,0
2013,2013-11-10,GB,PHI,0
2013,2013-11-10,HOU,ARI,0
2013,2013-11-10,IND,STL,0
2013,2013-11-10,JAX,TEN,0
2013,2013-11-10,NO,DAL,0
2013,2013-11-10,NYG,OAK,0
2013,2013-11-10,OAK,NYG,0
2013,2013-11-10,PHI,GB,0
2013,2013-11-10,PIT,BUF,0
2013,2013-11-10,SD,DEN,0
2013,2013-11-10,SEA,ATL,0
2013,2013-11-10,SF,CAR,0
2013,2013-11-10,STL,IND,0
2013,2013-11-10,TEN,JAX,0
2013,2013-11-11,MIA,TB,0
2013,2013-11-11,TB,MIA,0
2013,2013-11-14,IND,TEN,0
2013,2013-11-14,TEN,IND,0
2013,2013-11-17,ARI,JAX,0
2013,2013-11-17,ATL,TB,0
2013,2013-11-17,BAL,CHI,1
2013,2013-11-17,BUF,NYJ,0
2013,2013-11-17,CHI,BAL,1
2013,2013-11-17,CIN,CLE,0
2013,2013-11-17,CLE,CIN,0
2013,2013-11-17,DEN,KC,0
2013,2013-11-17,DET,PIT,0
2013,2013-11-17,GB,NYG,0
2013,2013-11-17,HOU,OAK,0
2013,2013-11-17,JAX,ARI,0
2013,2013-11-17,KC,DEN,0
2013,2013-11-17,MIA,SD,0
2013,2013-11-17,MIN,SEA,0
2013,2013-11-17,NO,SF,0
2013,2013-11-17,NYG,GB,0
2013,2013-11-17,NYJ,BUF,0
2013,2013-11-17,OAK,HOU,0
2013,2013-11-17,PHI,WAS,0
2013,2013-11-17,PIT,DET,0
2013,2013-11-17,SD,MIA,0
2013,2013-11-17,SEA,MIN,0
2013,2013-11-17,SF,NO,0
2013,2013-11-17,TB,ATL,0
2013,2013-11-17,WAS,PHI,0
2013,2013-11-18,CAR,NE,0
2013,2013-11-18,NE,CAR,0
2013,2013-11-21,ATL,NO,0
2013,2013-11-21,NO,ATL,0
2013,2013-11-24,ARI,IND,0
2013,2013-11-24,BAL,NYJ,0
2013,2013-11-24,CAR,MIA,0
2013,2013-11-24,CHI,STL,0
2013,2013-11-24,CLE,PIT,0
2013,2013-11-24,DAL,NYG,0
2013,2013-11-24,DEN,NE,1
2013,2013-11-24,DET,TB,0
2013,2013-11-24,GB,MIN,1
2013,2013-11-24,HOU,JAX,0
2013,2013-11-24,IND,ARI,0
2013,2013-11-24,JAX,HOU,0
2013,2013-11-24,KC,SD,0
2013,2013-11-24,MIA,CAR,0
2013,2013-11-24,MIN,GB,1
2013,2013-11-24,NE,DEN,1
2013,2013-11-24,NYG,DAL,0
2013,2013-11-24,NYJ,BAL,0
2013,2013-11-24,OAK,TEN,0
2013,2013-11-24,PIT,CLE,0
2013,2013-11-24,SD,KC,0
2013,2013-11-24,STL,CHI,0
2013,2013-11-24,TB,DET,0
2013,2013-11-24,TEN,OAK,0
2013,2013-11-25,SF,WAS,0
2013,2013-11-25,WAS,SF,0
2013,2013-11-28,BAL,PIT,0
2013,2013-11-28,DAL,OAK,0
2013,2013-11-28,DET,GB,0
2013,2013-11-28,GB,DET,0
2013,2013-11-28,OAK,DAL,0
2013,2013-11-28,PIT,BAL,0
2013,2013-12-01,ARI,PHI,0
2013,2013-12-01,ATL,BUF,1
2013,2013-12-01,BUF,ATL,1
2013,2013-12-01,CAR,TB,0
2013,2013-12-01,CHI,MIN,1
2013,2013-12-01,CIN,SD,0
2013,2013-12-01,CLE,JAX,0
2013,2013-12-01,DEN,KC,0
2013,2013-12-01,HOU,NE,0
2013,2013-12-01,IND,TEN,0
2013,2013-12-01,JAX,CLE,0
2013,2013-12-01,KC,DEN,0
2013,2013-12-01,MIA,NYJ,0
2013,2013-12-01,MIN,CHI,1
2013,2013-12-01,NE,HOU,0
2013,2013-12-01,NYG,WAS,0
2013,2013-12-01,NYJ,MIA,0
2013,2013-12-01,PHI,ARI,0
2013,2013-12-01,SD,CIN,0
2013,2013-12-01,SF,STL,0
2013,2013-12-01,STL,SF,0
2013,2013-12-01,TB,CAR,0
2013,2013-12-01,TEN,IND,0
2013,2013-12-01,WAS,NYG,0
2013,2013-12-02,NO,SEA,0
2013,2013-12-02,SEA,NO,0
2013,2013-12-05,HOU,JAX,0
2013,2013-12-05,JAX,HOU,0
2013,2013-12-08,ARI,STL,0
2013,2013-12-08,ATL,GB,0
2013,2013-12-08,BAL,MIN,0
2013,2013-12-08,BUF,TB,0
2013,2013-12-08,CAR,NO,0
2013,2013-12-08,CIN,IND,0
2013,2013-12-08,CLE,NE,0
2013,2013-12-08,DEN,TEN,0
2013,2013-12-08,DET,PHI,0
2013,2013-12-08,GB,ATL,0
2013,2013-12-08,IND,CIN,0
2013,2013-12-08,KC,WAS,0
2013,2013-12-08,MIA,PIT,0
2013,2013-12-08,MIN,BAL,0
2013,2013-12-08,NE,CLE,0
2013,2013-12-08,NO,CAR,0
2013,2013-12-08,NYG,SD,0
2013,2013-12-08,NYJ,OAK,0
2013,2013-12-08,OAK,NYJ,0
2013,2013-12-08,PHI,DET,0
2013,2013-12-08,PIT,MIA,0
2013,2013-12-08,SD,NYG,0
2013,2013-12-08,SEA,SF,0
2013,2013-12-08,SF,SEA,0
2013,2013-12-08,STL,ARI,0
2013,2013-12-08,TB,BUF,0
2013,2013-12-08,TEN,DEN,0
2013,2013-12-08,WAS,KC,0
2013,2013-12-09,CHI,DAL,0
2013,2013-12-09,DAL,CHI,0
2013,2013-12-12,DEN,SD,0
2013,2013-12-12,SD,DEN,0
2013,2013-12-15,ARI,TEN,1
2013,2013-12-15,ATL,WAS,0
2013,2013-12-15,BUF,JAX,0
2013,2013-12-15,CAR,NYJ,0
2013,2013-12-15,CHI,CLE,0
2013,2013-12-15,CIN,PIT,0
2013,2013-12-15,CLE,CHI,0
2013,2013-12-15,DAL,GB,0
2013,2013-12-15,GB,DAL,0
2013,2013-12-15,HOU,IND,0
2013,2013-12-15,IND,HOU,0
2013,2013-12-15,JAX,BUF,0
2013,2013-12-15,KC,OAK,0
2013,2013-12-15,MIA,NE,0
2013,2013-12-15,MIN,PHI,0
2013,2013-12-15,NE,MIA,0
2013,2013-12-15,NO,STL,0
2013,2013-12-15,NYG,SEA,0
2013,2013-12-15,NYJ,CAR,0
2013,2013-12-15,OAK,KC,0
2013,2013-12-15,PHI,MIN,0
2013,2013-12-15,PIT,CIN,0
2013,2013-12-15,SEA,NYG,0
2013,2013-12-15,SF,TB,0
2013,2013-12-15,STL,NO,0
2013,2013-12-15,TB,SF,0
2013,2013-12-15,TEN,ARI,1
2013,2013-12-15,WAS,ATL,0
2013,2013-12-16,BAL,DET,0
2013,2013-12-16,DET,BAL,0
2013,2013-12-22,ARI,SEA,0
2013,2013-12-22,BAL,NE,0
2013,2013-12-22,BUF,MIA,0
2013,2013-12-22,CAR,NO,0
2013,2013-12-22,CHI,PHI,0
2013,2013-12-22,CIN,MIN,0
2013,2013-12-22,CLE,NYJ,0
2013,2013-12-22,DAL,WAS,0
2013,2013-12-22,DEN,HOU,0
2013,2013-12-22,DET,NYG,1
2013,2013-12-22,GB,PIT,0
2013,2013-12-22,HOU,DEN,0
2013,2013-12-22,IND,KC,0
2013,2013-12-22,JAX,TEN,0
2013,2013-12-22,KC,IND,0
2013,2013-12-22,MIA,BUF,0
2013,2013-12-22,MIN,CIN,0
2013,2013-12-22,NE,BAL,0
2013,2013-12-22,NO,CAR,0
2013,2013-12-22,NYG,DET,1
2013,2013-12-22,NYJ,CLE,0
2013,2013-12-22,OAK,SD,0
2013,2013-12-22,PHI,CHI,0
2013,2013-12-22,PIT,GB,0
2013,2013-12-22,SD,OAK,0
2013,2013-12-22,SEA,ARI,0
2013,2013-12-22,STL,TB,0
2013,2013-12-22,TB,STL,0
2013,2013-12-22,TEN,JAX,0
2013,2013-12-22,WAS,DAL,0
2013,2013-12-23,ATL,SF,0
2013,2013-12-23,SF,ATL,0
2013,2013-12-29,ARI,SF,0
2013,2013-12-29,ATL,CAR,0
2013,2013-12-29,BAL,CIN,0
2013,2013-12-29,BUF,NE,0
2013,2013-12-29,CAR,ATL,0
2013,2013-12-29,CHI,GB,0
2013,2013-12-29,CIN,BAL,0
2013,2013-12-29,CLE,PIT,0
2013,2013-12-29,DAL,PHI,0
2013,2013-12-29,DEN,OAK,0
2013,2013-12-29,DET,MIN,0
2013,2013-12-29,GB,CHI,0
2013,2013-12-29,HOU,TEN,0
2013,2013-12-29,IND,JAX,0
2013,2013-12-29,JAX,IND,0
2013,2013-12-29,KC,SD,1
2013,2013-12-29,MIA,NYJ,0
2013,2013-12-29,MIN,DET,0
2013,2013-12-29,NE,BUF,0
2013,2013-12-29,NO,TB,0
2013,2013-12-29,NYG,WAS,0
2013,2013-12-29,NYJ,MIA,0
2013,2013-12-29,OAK,DEN,0
2013,2013-12-29,PHI,DAL,0
2013,2013-12-29,PIT,CLE,0
2013,2013-12-29,SD,KC,1
2013,2013-12-29,SEA,STL,0
2013,2013-12-29,SF,ARI,0
2013,2013-12-29,STL,SEA,0
2013,2013-12-29,TB,NO,0
2013,2013-12-29,TEN,HOU,0
2013,2013-12-29,WAS,NYG,0
2013,2014-01-04,IND,KC,0
2013,2014-01-04,KC,IND,0
2013,2014-01-04,NO,PHI,0
2013,2014-01-04,PHI,NO,0
2013,2014-01-05,CIN,SD,0
2013,2014-01-05,GB,SF,0
2013,2014-01-05,SD,CIN,0
2013,2014-01-05,SF,GB,0
2013,2014-01-11,IND,NE,0
2013,2014-01-11,NE,IND,0
2013,2014-01-11,NO,SEA,0
2013,2014-01-11,SEA,NO,0
2013,2014-01-12,CAR,SF,0
2013,2014-01-12,DEN,SD,0
2013,2014-01-12,SD,DEN,0
2013,2014-01-12,SF,CAR,0
2013,2014-01-19,DEN,NE,0
2013,2014-01-19,NE,DEN,0
2013,2014-01-19,SEA,SF,0
2013,2014-01-19,SF,SEA,0
2013,2014-02-02,DEN,SEA,0
2013,2014-02-02,SEA,DEN,0
2014,2014-09-04,GB,SEA,0
2014,2014-09-04,SEA,GB,0
2014,2014-09-07,ATL,NO,1
2014,2014-09-07,BAL,CIN,0
2014,2014-09-07,BUF,CHI,1
2014,2014-09-07,CAR,TB,0
2014,2014-09-07,CHI,BUF,1
2014,2014-09-07,CIN,BAL,0
2014,2014-09-07,CLE,PIT,0
2014,2014-09-07,DAL,SF,0
2014,2014-09-07,DEN,IND,0
2014,2014-09-07,HOU,WAS,0
2014,2014-09-07,IND,DEN,0
2014,2014-09-07,JAX,PHI,0
2014,2014-09-07,KC,TEN,0
2014,2014-09-07,MIA,NE,0
2014,2014-09-07,MIN,STL,0
2014,2014-09-07,NE,MIA,0
2014,2014-09-07,NO,ATL,1
2014,2014-09-07,NYJ,OAK,0
2014,2014-09-07,OAK,NYJ,0
2014,2014-09-07,PHI,JAX,0
2014,2014-09-07,PIT,CLE,0
2014,2014-09-07,SF,DAL,0
2014,2014-09-07,STL,MIN,0
2014,2014-09-07,TB,CAR,0
2014,2014-09-07,TEN,KC,0
2014,2014-09-07,WAS,HOU,0
2014,2014-09-08,ARI,SD,0
2014,2014-09-08,DET,NYG,0
2014,2014-09-08,NYG,DET,0
2014,2014-09-08,SD,ARI,0
2014,2014-09-11,BAL,PIT,0
2014,2014-09-11,PIT,BAL,0
2014,2014-09-14,ARI,NYG,0
2014,2014-09-14,ATL,CIN,0
2014,2014-09-14,BUF,MIA,0
2014,2014-09-14,CAR,DET,0
2014,2014-09-14,CHI,SF,0
2014,2014-09-14,CIN,ATL,0
2014,2014-09-14,CLE,NO,0
2014,2014-09-14,DAL,TEN,0
2014,2014-09-14,DEN,KC,0
2014,2014-09-14,DET,CAR,0
2014,2014-09-14,GB,NYJ,0
2014,2014-09-14,HOU,OAK,0
2014,2014-09-14,JAX,WAS,0
2014,2014-09-14,KC,DEN,0
2014,2014-09-14,MIA,BUF,0
2014,2014-09-14,MIN,NE,0
2014,2014-09-14,NE,MIN,0
2014,2014-09-14,NO,CLE,0
2014,2014-09-14,NYG,ARI,0
2014,2014-09-14,NYJ,GB,0
2014,2014-09-14,OAK,HOU,0
2014,2014-09-14,SD,SEA,0
2014,2014-09-14,SEA,SD,0
2014,2014-09-14,SF,CHI,0
2014,2014-09-14,STL,TB,0
2014,2014-09-14,TB,STL,0
2014,2014-09-14,TEN,DAL,0
2014,2014-09-14,WAS,JAX,0
2014,2014-09-15,IND,PHI,0
2014,2014-09-15,PHI,IND,0
2014,2014-09-18,ATL,TB,0
2014,2014-09-18,TB,ATL,0
2014,2014-09-21,ARI,SF,0
2014,2014-09-21,BAL,CLE,0
2014,2014-09-21,BUF,SD,0
2014,2014-09-21,CAR,PIT,0
2014,2014-09-21,CIN,TEN,0
2014,2014-09-21,CLE,BAL,0
2014,2014-09-21,DAL,STL,0
2014,2014-09-21,DEN,SEA,1
2014,2014-09-21,DET,GB,0
2014,2014-09-21,GB,DET,0
2014,2014-09-21,HOU,NYG,0
2014,2014-09-21,IND,JAX,0
2014,2014-09-21,JAX,IND,0
2014,2014-09-21,KC,MIA,0
2014,2014-09-21,MIA,KC,0
2014,2014-09-21,MIN,NO,0
2014,2014-09-21,NE,OAK,0
2014,2014-09-21,NO,MIN,0
2014,2014-09-21,NYG,HOU,0
2014,2014-09-21,OAK,NE,0
2014,2014-09-21,PHI,WAS,0
2014,2014-09-21,PIT,CAR,0
2014,2014-09-21,SD,BUF,0
2014,2014-09-21,SEA,DEN,1
2014,2014-09-21,SF,ARI,0
2014,2014-09-21,STL,DAL,0
2014,2014-09-21,TEN,CIN,0
2014,2014-09-21,WAS,PHI,0
2014,2014-09-22,CHI,NYJ,0
2014,2014-09-22,NYJ,CHI,0
2014,2014-09-25,NYG,WAS,0
2014,2014-09-25,WAS,NYG,0
2014,2014-09-28,ATL,MIN,0
2014,2014-09-28,BAL,CAR,0
2014,2014-09-28,BUF,HOU,0
2014,2014-09-28,CAR,BAL,0
2014,2014-09-28,CHI,GB,0
2014,2014-09-28,DAL,NO,0
2014,2014-09-28,DET,NYJ,0
2014,2014-09-28,GB,CHI,0
2014,2014-09-28,HOU,BUF,0
2014,2014-09-28,IND,TEN,0
2014,2014-09-28,JAX,SD,0
2014,2014-09-28,MIA,OAK,0
2014,2014-09-28,MIN,ATL,0
2014,2014-09-28,NO,DAL,0
2014,2014-09-28,NYJ,DET,0
2014,2014-09-28,OAK,MIA,0
2014,2014-09-28,PHI,SF,0
2014,2014-09-28,PIT,TB,0
2014,2014-09-28,SD,JAX,0
2014,2014-09-28,SF,PHI,0
2014,2014-09-28,TB,PIT,0
2014,2014-09-28,TEN,IND,0
2014,2014-09-29,KC,NE,0
2014,2014-09-29,NE,KC,0
2014,2014-10-02,GB,MIN,0
2014,2014-10-02,MIN,GB,0
2014,2014-10-05,ARI,DEN,0
2014,2014-10-05,ATL,NYG,0
2014,2014-10-05,BAL,IND,0
2014,2014-10-05,BUF,DET,0
2014,2014-10-05,CAR,CHI,0
2014,2014-10-05,CHI,CAR,0
2014,2014-10-05,CIN,NE,0
2014,2014-10-05,CLE,TEN,0
2014,2014-10-05,DAL,HOU,1
2014,2014-10-05,DEN,ARI,0
2014,2014-10-05,DET,BUF,0
2014,2014-10-05,HOU,DAL,1
2014,2014-10-05,IND,BAL,0
2014,2014-10-05,JAX,PIT,0
2014,2014-10-05,KC,SF,0
2014,2014-10-05,NE,CIN,0
2014,2014-10-05,NO,TB,1
2014,2014-10-05,NYG,ATL,0
2014,2014-10-05,NYJ,SD,0
2014,2014-10-05,PHI,STL,0
2014,2014-10-05,PIT,JAX,0
2014,2014-10-05,SD,NYJ,0
2014,2014-10-05,SF,KC,0
2014,2014-10-05,STL,PHI,0
2014,2014-10-05,TB,NO,1
2014,2014-10-05,TEN,CLE,0
2014,2014-10-06,SEA,WAS,0
2014,2014-10-06,WAS,SEA,0
2014,2014-10-09,HOU,IND,0
2014,2014-10-09,IND,HOU,0
2014,2014-10-12,ARI,WAS,0
2014,2014-10-12,ATL,CHI,0
2014,2014-10-12,BAL,TB,0
2014,2014-10-12,BUF,NE,0
2014,2014-10-12,CAR,CIN,1
2014,2014-10-12,CHI,ATL,0
2014,2014-10-12,CIN,CAR,1
2014,2014-10-12,CLE,PIT,0
2014,2014-10-12,DAL,SEA,0
2014,2014-10-12,DEN,NYJ,0
2014,2014-10-12,DET,MIN,0
2014,2014-10-12,GB,MIA,0
2014,2014-10-12,JAX,TEN,0
2014,2014-10-12,MIA,GB,0
2014,2014-10-12,MIN,DET,0
2014,2014-10-12,NE,BUF,0
2014,2014-10-12,NYG,PHI,0
2014,2014-10-12,NYJ,DEN,0
2014,2014-10-12,OAK,SD,0
2014,2014-10-12,PHI,NYG,0
2014,2014-10-12,PIT,CLE,0
2014,2014-10-12,SD,OAK,0
2014,2014-10-12,SEA,DAL,0
2014,2014-10-12,TB,BAL,0
2014,2014-10-12,TEN,JAX,0
2014,2014-10-12,WAS,ARI,0
2014,2014-10-13,SF,STL,0
2014,2014-10-13,STL,SF,0
2014,2014-10-16,NE,NYJ,0
2014,2014-10-16,NYJ,NE,0
2014,2014-10-19,ARI,OAK,0
2014,2014-10-19,ATL,BAL,0
2014,2014-10-19,BAL,ATL,0
2014,2014-10-19,BUF,MIN,0
2014,2014-10-19,CAR,GB,0
2014,2014-10-19,CHI,MIA,0
2014,2014-10-19,CIN,IND,0
2014,2014-10-19,CLE,JAX,0
2014,2014-10-19,DAL,NYG,0
2014,2014-10-19,DEN,SF,0
2014,2014-10-19,DET,NO,0
2014,2014-10-19,GB,CAR,0
2014,2014-10-19,IND,CIN,0
2014,2014-10-19,JAX,CLE,0
2014,2014-10-19,KC,SD,0
2014,2014-10-19,MIA,CHI,0
2014,2014-10-19,MIN,BUF,0
2014,2014-10-19,NO,DET,0
2014,2014-10-19,NYG,DAL,0
2014,2014-10-19,OAK,ARI,0
2014,2014-10-19,SD,KC,0
2014,2014-10-19,SEA,STL,0
2014,2014-10-19,SF,DEN,0
2014,2014-10-19,STL,SEA,0
2014,2014-10-19,TEN,WAS,0
2014,2014-10-19,WAS,TEN,0
2014,2014-10-20,HOU,PIT,0
2014,2014-10-20,PIT,HOU,0
2014,2014-10-23,DEN,SD,0
2014,2014-10-23,SD,DEN,0
2014,2014-10-26,ARI,PHI,0
2014,2014-10-26,ATL,DET,0
2014,2014-10-26,BAL,CIN,0
2014,2014-10-26,BUF,NYJ,0
2014,2014-10-26,CAR,SEA,0
2014,2014-10-26,CHI,NE,0
2014,2014-10-26,CIN,BAL,0
2014,2014-10-26,CLE,OAK,0
2014,2014-10-26,DET,ATL,0
2014,2014-10-26,GB,NO,0
2014,2014-10-26,HOU,TEN,0
2014,2014-10-26,IND,PIT,0
2014,2014-10-26,JAX,MIA,0
2014,2014-10-26,KC,STL,0
2014,2014-10-26,MIA,JAX,0
2014,2014-10-26,MIN,TB,1
2014,2014-10-26,NE,CHI,0
2014,2014-10-26,NO,GB,0
2014,2014-10-26,NYJ,BUF,0
2014,2014-10-26,OAK,CLE,0
2014,2014-10-26,PHI,ARI,0
2014,2014-10-26,PIT,IND,0
2014,2014-10-26,SEA,CAR,0
2014,2014-10-26,STL,KC,0
2014,2014-10-26,TB,MIN,1
2014,2014-10-26,TEN,HOU,0
2014,2014-10-27,DAL,WAS,1
2014,2014-10-27,WAS,DAL,1
2014,2014-10-30,CAR,NO,0
2014,2014-10-30,NO,CAR,0
2014,2014-11-02,ARI,DAL,0
2014,2014-11-02,BAL,PIT,0
2014,2014-11-02,CIN,JAX,0
2014,2014-11-02,CLE,TB,0
2014,2014-11-02,DAL,ARI,0
2014,2014-11-02,DEN,NE,0
2014,2014-11-02,HOU,PHI,0
2014,2014-11-02,JAX,CIN,0
2014,2014-11-02,KC,NYJ,0
2014,2014-11-02,MIA,SD,0
2014,2014-11-02,MIN,WAS,0
2014,2014-11-02,NE,DEN,0
2014,2014-11-02,NYJ,KC,0
2014,2014-11-02,OAK,SEA,0
2014,2014-11-02,PHI,HOU,0
2014,2014-11-02,PIT,BAL,0
2014,2014-11-02,SD,MIA,0
2014,2014-11-02,SEA,OAK,0
2014,2014-11-02,SF,STL,0
2014,2014-11-02,STL,SF,0
2014,2014-11-02,TB,CLE,0
2014,2014-11-02,WAS,MIN,0
2014,2014-11-03,IND,NYG,0
2014,2014-11-03,NYG,IND,0
2014,2014-11-06,CIN,CLE,0
2014,2014-11-06,CLE,CIN,0
2014,2014-11-09,ARI,STL,0
2014,2014-11-09,ATL,TB,0
2014,2014-11-09,BAL,TEN,0
2014,2014-11-09,BUF,KC,0
2014,2014-11-09,CHI,GB,0
2014,2014-11-09,DAL,JAX,0
2014,2014-11-09,DEN,OAK,0
2014,2014-11-09,DET,MIA,0
2014,2014-11-09,GB,CHI,0
2014,2014-11-09,JAX,DAL,0
2014,2014-11-09,KC,BUF,0
2014,2014-11-09,MIA,DET,0
2014,2014-11-09,NO,SF,1
2014,2014-11-09,NYG,SEA,0
2014,2014-11-09,NYJ,PIT,0
2014,2014-11-09,OAK,DEN,0
2014,2014-11-09,PIT,NYJ,0
2014,2014-11-09,SEA,NYG,0
2014,2014-11-09,SF,NO,1
2014,2014-11-09,STL,ARI,0
2014,2014-11-09,TB,ATL,0
2014,2014-11-09,TEN,BAL,0
2014,2014-11-10,CAR,PHI,0
2014,2014-11-10,PHI,CAR,0
2014,2014-11-13,BUF,MIA,0
2014,2014-11-13,MIA,BUF,0
2014,2014-11-16,ARI,DET,0
2014,2014-11-16,ATL,CAR,0
2014,2014-11-16,CAR,ATL,0
2014,2014-11-16,CHI,MIN,0
2014,2014-11-16,CIN,NO,0
2014,2014-11-16,CLE,HOU,0
2014,2014-11-16,DEN,STL,0
2014,2014-11-16,DET,ARI,0
2014,2014-11-16,GB,PHI,0
2014,2014-11-16,HOU,CLE,0
2014,2014-11-16,IND,NE,0
2014,2014-11-16,KC,SEA,0
2014,2014-11-16,MIN,CHI,0
2014,2014-11-16,NE,IND,0
2014,2014-11-16,NO,CIN,0
2014,2014-11-16,NYG,SF,0
2014,2014-11-16,OAK,SD,0
2014,2014-11-16,PHI,GB,0
2014,2014-11-16,SD,OAK,0
2014,2014-11-16,SEA,KC,0
2014,2014-11-16,SF,NYG,0
2014,2014-11-16,STL,DEN,0
2014,2014-11-16,TB,WAS,0
2014,2014-11-16,WAS,TB,0
2014,2014-11-17,PIT,TEN,0
2014,2014-11-17,TEN,PIT,0
2014,2014-11-20,KC,OAK,0
2014,2014-11-20,OAK,KC,0
2014,2014-11-23,ARI,SEA,0
2014,2014-11-23,ATL,CLE,0
2014,2014-11-23,CHI,TB,0
2014,2014-11-23,CIN,HOU,0
2014,2014-11-23,CLE,ATL,0
2014,2014-11-23,DAL,NYG,0
2014,2014-11-23,DEN,MIA,0
2014,2014-11-23,DET,NE,0
2014,2014-11-23,GB,MIN,0
2014,2014-11-23,HOU,CIN,0
2014,2014-11-23,IND,JAX,0
2014,2014-11-23,JAX,IND,0
2014,2014-11-23,MIA,DEN,0
2014,2014-11-23,MIN,GB,0
2014,2014-11-23,NE,DET,0
2014,2014-11-23,NYG,DAL,0
2014,2014-11-23,PHI,TEN,0
2014,2014-11-23,SD,STL,0
2014,2014-11-23,SEA,ARI,0
2014,2014-11-23,SF,WAS,0
2014,2014-11-23,STL,SD,0
2014,2014-11-23,TB,CHI,0
2014,2014-11-23,TEN,PHI,0
2014,2014-11-23,WAS,SF,0
2014,2014-11-24,BAL,NO,0
2014,2014-11-24,BUF,NYJ,0
2014,2014-11-24,NO,BAL,0
2014,2014-11-24,NYJ,BUF,0
2014,2014-11-27,CHI,DET,0
2014,2014-11-27,DAL,PHI,0
2014,2014-11-27,DET,CHI,0
2014,2014-11-27,PHI,DAL,0
2014,2014-11-27,SEA,SF,0
2014,2014-11-27,SF,SEA,0
2014,2014-11-30,ARI,ATL,0
2014,2014-11-30,ATL,ARI,0
2014,2014-11-30,BAL,SD,0
2014,2014-11-30,BUF,CLE,0
2014,2014-11-30,CAR,MIN,0
2014,2014-11-30,CIN,TB,0
2014,2014-11-30,CLE,BUF,0
2014,2014-11-30,DEN,KC,0
2014,2014-11-30,GB,NE,0
2014,2014-11-30,HOU,TEN,0
2014,2014-11-30,IND,WAS,0
2014,2014-11-30,JAX,NYG,0
2014,2014-11-30,KC,DEN,0
2014,2014-11-30,MIN,CAR,0
2014,2014-11-30,NE,GB,0
2014,2014-11-30,NO,PIT,0
2014,2014-11-30,NYG,JAX,0
2014,2014-11-30,OAK,STL,0
2014,2014-11-30,PIT,NO,0
2014,2014-11-30,SD,BAL,0
2014,2014-11-30,STL,OAK,0
2014,2014-11-30,TB,CIN,0
2014,2014-11-30,TEN,HOU,0
2014,2014-11-30,WAS,IND,0
2014,2014-12-01,MIA,NYJ,0
2014,2014-12-01,NYJ,MIA,0
2014,2014-12-04,CHI,DAL,0
2014,2014-12-04,DAL,CHI,0
2014,2014-12-07,ARI,KC,0
2014,2014-12-07,BAL,MIA,0
2014,2014-12-07,BUF,DEN,0
2014,2014-12-07,CAR,NO,0
2014,2014-12-07,CIN,PIT,0
2014,2014-12-07,CLE,IND,0
2014,2014-12-07,DEN,BUF,0
2014,2014-12-07,DET,TB,0
2014,2014-12-07,HOU,JAX,0
2014,2014-12-07,IND,CLE,0
2014,2014-12-07,JAX,HOU,0
2014,2014-12-07,KC,ARI,0
2014,2014-12-07,MIA,BAL,0
2014,2014-12-07,MIN,NYJ,1
2014,2014-12-07,NE,SD,0
2014,2014-12-07,NO,CAR,0
2014,2014-12-07,NYG,TEN,0
2014,2014-12-07,NYJ,MIN,1
2014,2014-12-07,OAK,SF,0
2014,2014-12-07,PHI,SEA,0
2014,2014-12-07,PIT,CIN,0
2014,2014-12-07,SD,NE,0
2014,2014-12-07,SEA,PHI,0
2014,2014-12-07,SF,OAK,0
2014,2014-12-07,STL,WAS,0
2014,2014-12-07,TB,DET,0
2014,2014-12-07,TEN,NYG,0
2014,2014-12-07,WAS,STL,0
2014,2014-12-08,ATL,GB,0
2014,2014-12-08,GB,ATL,0
2014,2014-12-11,ARI,STL,0
2014,2014-12-11,STL,ARI,0
2014,2014-12-14,ATL,PIT,0
2014,2014-12-14,BAL,JAX,0
2014,2014-12-14,BUF,GB,0
2014,2014-12-14,CAR,TB,0
2014,2014-12-14,CIN,CLE,0
2014,2014-12-14,CLE,CIN,0
