--- When using SR data, please cite us and provide a link and/or a mention.


 
Date,Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,LOG,Arena,Notes
Sat Jan 21 1995,Sacramento Kings,92,Los Angeles Clippers,86,Box Score,,17751,,Arrowhead Pond,at Anaheim CA
Sat Jan 21 1995,Detroit Pistons,100,Milwaukee Bucks,120,Box Score,,18633,,Bradley Center,
Sat Jan 21 1995,Los Angeles Lakers,113,Philadelphia 76ers,117,Box Score,OT,14235,,CoreStates Spectrum,
Sun Jan 22 1995,Houston Rockets,81,Chicago Bulls,100,Box Score,,22647,,United Center,
Sun Jan 22 1995,San Antonio Spurs,93,Indiana Pacers,98,Box Score,,16672,,Market Square Arena,
Sun Jan 22 1995,New York Knicks,104,Miami Heat,95,Box Score,,15200,,Miami Arena,
Sun Jan 22 1995,Charlotte Hornets,83,Minnesota Timberwolves,100,Box Score,,19006,,Target Center,
Sun Jan 22 1995,Washington Bullets,109,New Jersey Nets,103,Box Score,,20049,,Brendan Byrne Arena,
Sun Jan 22 1995,Orlando Magic,110,Phoenix Suns,111,Box Score,OT,19023,,America West Arena,
Sun Jan 22 1995,Sacramento Kings,87,Portland Trail Blazers,103,Box Score,,12888,,Memorial Coliseum,
Mon Jan 23 1995,Los Angeles Lakers,108,Charlotte Hornets,102,Box Score,,23698,,Charlotte Coliseum,
Mon Jan 23 1995,Los Angeles Clippers,68,Cleveland Cavaliers,90,Box Score,,20187,,Gund Arena,
Mon Jan 23 1995,Dallas Mavericks,111,Utah Jazz,116,Box Score,,19911,,Delta Center,
Tue Jan 24 1995,San Antonio Spurs,104,Chicago Bulls,102,Box Score,OT,22414,,United Center,
Tue Jan 24 1995,Philadelphia 76ers,105,Detroit Pistons,116,Box Score,,13613,,The Palace of Auburn Hills,
Tue Jan 24 1995,New Jersey Nets,106,Golden State Warriors,93,Box Score,,15025,,Oakland-Alameda County Coliseum Arena,
Tue Jan 24 1995,Indiana Pacers,96,Miami Heat,107,Box Score,,14304,,Miami Arena,
Tue Jan 24 1995,Houston Rockets,115,Milwaukee Bucks,99,Box Score,,14556,,Bradley Center,
Tue Jan 24 1995,Phoenix Suns,100,Minnesota Timberwolves,85,Box Score,,14377,,Target Center,
Tue Jan 24 1995,Portland Trail Blazers,99,New York Knicks,105,Box Score,,19763,,Madison Square Garden (IV),
Tue Jan 24 1995,Boston Celtics,97,Orlando Magic,110,Box Score,,16010,2:05,Orlando Arena,
Tue Jan 24 1995,Dallas Mavericks,109,Sacramento Kings,110,Box Score,2OT,17317,,ARCO Arena (II),
Tue Jan 24 1995,Denver Nuggets,89,Seattle SuperSonics,111,Box Score,,16352,,Tacoma Dome,
Wed Jan 25 1995,Los Angeles Clippers,107,Boston Celtics,98,Box Score,,14890,2:07,Boston Garden,
Wed Jan 25 1995,Atlanta Hawks,103,Charlotte Hornets,96,Box Score,,23698,2:02,Charlotte Coliseum,
Wed Jan 25 1995,New Jersey Nets,116,Los Angeles Lakers,120,Box Score,OT,11140,,Great Western Forum,
Wed Jan 25 1995,Milwaukee Bucks,98,Philadelphia 76ers,97,Box Score,,8384,,CoreStates Spectrum,
Wed Jan 25 1995,Sacramento Kings,88,Utah Jazz,130,Box Score,,19911,,Delta Center,
Thu Jan 26 1995,Cleveland Cavaliers,77,Atlanta Hawks,68,Box Score,,10760,2:04,Omni Coliseum,
Thu Jan 26 1995,Portland Trail Blazers,106,Detroit Pistons,89,Box Score,,13850,,The Palace of Auburn Hills,
Thu Jan 26 1995,Phoenix Suns,92,Indiana Pacers,86,Box Score,,16698,,Market Square Arena,
Thu Jan 26 1995,Los Angeles Clippers,74,New York Knicks,87,Box Score,,19763,,Madison Square Garden (IV),
Thu Jan 26 1995,Chicago Bulls,99,Orlando Magic,102,Box Score,,16010,,Orlando Arena,
Thu Jan 26 1995,Houston Rockets,100,San Antonio Spurs,103,Box Score,,33360,,Alamodome,
Thu Jan 26 1995,Utah Jazz,120,Seattle SuperSonics,108,Box Score,,14835,,Tacoma Dome,
Thu Jan 26 1995,Golden State Warriors,121,Washington Bullets,118,Box Score,OT,15911,,USAir Arena,
Fri Jan 27 1995,Golden State Warriors,91,Boston Celtics,117,Box Score,,14890,2:11,Boston Garden,
Fri Jan 27 1995,New York Knicks,90,Charlotte Hornets,105,Box Score,,23698,,Charlotte Coliseum,
Fri Jan 27 1995,Portland Trail Blazers,87,Cleveland Cavaliers,77,Box Score,,20562,,Gund Arena,
Fri Jan 27 1995,Minnesota Timberwolves,102,Dallas Mavericks,94,Box Score,,17352,,Reunion Arena,
Fri Jan 27 1995,New Jersey Nets,90,Denver Nuggets,96,Box Score,,17171,,McNichols Sports Arena,
Fri Jan 27 1995,Miami Heat,96,Milwaukee Bucks,87,Box Score,,18171,,Bradley Center,
Fri Jan 27 1995,Phoenix Suns,108,Philadelphia 76ers,107,Box Score,,18168,,CoreStates Spectrum,
Sat Jan 28 1995,Charlotte Hornets,102,Atlanta Hawks,93,Box Score,,16368,2:10,Omni Coliseum,
Sat Jan 28 1995,Sacramento Kings,87,Dallas Mavericks,84,Box Score,,17502,,Reunion Arena,
Sat Jan 28 1995,Miami Heat,85,Detroit Pistons,89,Box Score,,15345,,The Palace of Auburn Hills,
Sat Jan 28 1995,Minnesota Timberwolves,93,Houston Rockets,114,Box Score,,16611,,The Summit,
Sat Jan 28 1995,Philadelphia 76ers,103,Indiana Pacers,106,Box Score,OT,16334,,Market Square Arena,
Sat Jan 28 1995,Milwaukee Bucks,103,Orlando Magic,107,Box Score,,16010,,Orlando Arena,
Sat Jan 28 1995,Denver Nuggets,77,San Antonio Spurs,103,Box Score,,32820,,Alamodome,
Sat Jan 28 1995,Los Angeles Lakers,128,Seattle SuperSonics,121,Box Score,OT,17426,,Tacoma Dome,
Sat Jan 28 1995,New Jersey Nets,94,Utah Jazz,111,Box Score,,19911,,Delta Center,
Sat Jan 28 1995,Los Angeles Clippers,87,Washington Bullets,93,Box Score,,6158,,USAir Arena,
Sun Jan 29 1995,Golden State Warriors,94,Chicago Bulls,116,Box Score,,22398,,United Center,
Sun Jan 29 1995,Phoenix Suns,88,New York Knicks,107,Box Score,,19763,,Madison Square Garden (IV),
Mon Jan 30 1995,Phoenix Suns,89,Cleveland Cavaliers,82,Box Score,,20562,,Gund Arena,
Mon Jan 30 1995,Los Angeles Clippers,95,Detroit Pistons,102,Box Score,,12657,,The Palace of Auburn Hills,
Mon Jan 30 1995,Atlanta Hawks,95,Miami Heat,92,Box Score,,14259,2:04,Miami Arena,
Mon Jan 30 1995,Seattle SuperSonics,109,Philadelphia 76ers,104,Box Score,,13892,,CoreStates Spectrum,
Mon Jan 30 1995,New Jersey Nets,99,Portland Trail Blazers,98,Box Score,,12888,,Memorial Coliseum,
Mon Jan 30 1995,Minnesota Timberwolves,80,Utah Jazz,115,Box Score,,19911,,Delta Center,
Tue Jan 31 1995,Denver Nuggets,74,Houston Rockets,86,Box Score,,14761,,The Summit,
Tue Jan 31 1995,Chicago Bulls,119,Los Angeles Lakers,115,Box Score,,17505,,Great Western Forum,
Tue Jan 31 1995,Dallas Mavericks,105,Milwaukee Bucks,107,Box Score,,15398,,Bradley Center,
Tue Jan 31 1995,Golden State Warriors,87,New York Knicks,90,Box Score,,19763,,Madison Square Garden (IV),
Tue Jan 31 1995,San Antonio Spurs,97,Sacramento Kings,96,Box Score,,17317,,ARCO Arena (II),
Tue Jan 31 1995,Charlotte Hornets,97,Washington Bullets,88,Box Score,,18756,,USAir Arena,
Wed Feb 1 1995,Golden State Warriors,99,Atlanta Hawks,111,Box Score,,9671,2:04,Omni Coliseum,
Wed Feb 1 1995,Charlotte Hornets,100,Boston Celtics,93,Box Score,,14890,2:12,Boston Garden,
Wed Feb 1 1995,Cleveland Cavaliers,82,Indiana Pacers,101,Box Score,,13972,,Market Square Arena,
Wed Feb 1 1995,Detroit Pistons,75,Miami Heat,98,Box Score,,14304,,Miami Arena,
Wed Feb 1 1995,Dallas Mavericks,104,Minnesota Timberwolves,83,Box Score,,14202,,Target Center,
Wed Feb 1 1995,Milwaukee Bucks,77,New Jersey Nets,95,Box Score,,12565,,Brendan Byrne Arena,
Wed Feb 1 1995,Washington Bullets,89,Philadelphia 76ers,98,Box Score,,9204,,CoreStates Spectrum,
Wed Feb 1 1995,Los Angeles Lakers,109,Phoenix Suns,118,Box Score,,19023,,America West Arena,
Wed Feb 1 1995,San Antonio Spurs,111,Portland Trail Blazers,107,Box Score,,12888,,Memorial Coliseum,
Wed Feb 1 1995,Denver Nuggets,88,Utah Jazz,129,Box Score,,19911,,Delta Center,
Thu Feb 2 1995,Cleveland Cavaliers,83,Detroit Pistons,85,Box Score,,13286,,The Palace of Auburn Hills,
Thu Feb 2 1995,Utah Jazz,101,Houston Rockets,121,Box Score,,16611,,The Summit,
Thu Feb 2 1995,Seattle SuperSonics,106,Orlando Magic,103,Box Score,,16010,,Orlando Arena,
Thu Feb 2 1995,Chicago Bulls,68,Sacramento Kings,88,Box Score,,17317,,ARCO Arena (II),
Fri Feb 3 1995,Seattle SuperSonics,121,Atlanta Hawks,98,Box Score,,14083,2:04,Omni Coliseum,
Fri Feb 3 1995,Milwaukee Bucks,98,Charlotte Hornets,117,Box Score,,23698,,Charlotte Coliseum,
Fri Feb 3 1995,San Antonio Spurs,114,Dallas Mavericks,103,Box Score,,17502,,Reunion Arena,
Fri Feb 3 1995,Los Angeles Clippers,89,Golden State Warriors,106,Box Score,,15025,,Oakland-Alameda County Coliseum Arena,
Fri Feb 3 1995,Orlando Magic,106,Indiana Pacers,118,Box Score,,16749,,Market Square Arena,
Fri Feb 3 1995,Denver Nuggets,88,Los Angeles Lakers,74,Box Score,,14493,,Great Western Forum,
Fri Feb 3 1995,Portland Trail Blazers,112,Minnesota Timberwolves,97,Box Score,,11572,,Target Center,
Fri Feb 3 1995,New York Knicks,106,Philadelphia 76ers,86,Box Score,,18168,,CoreStates Spectrum,
Fri Feb 3 1995,Chicago Bulls,100,Phoenix Suns,110,Box Score,,19023,,America West Arena,
Fri Feb 3 1995,Miami Heat,105,Washington Bullets,95,Box Score,,17206,,USAir Arena,
Sat Feb 4 1995,Indiana Pacers,73,Cleveland Cavaliers,82,Box Score,,20562,,Gund Arena,
Sat Feb 4 1995,Utah Jazz,98,Dallas Mavericks,119,Box Score,,17051,,Reunion Arena,
Sat Feb 4 1995,Atlanta Hawks,78,Detroit Pistons,84,Box Score,,21454,2:09,The Palace of Auburn Hills,
Sat Feb 4 1995,Los Angeles Lakers,121,Los Angeles Clippers,118,Box Score,,16021,,Los Angeles Memorial Sports Arena,
Sat Feb 4 1995,Philadelphia 76ers,102,Milwaukee Bucks,96,Box Score,,18633,,Bradley Center,
Sat Feb 4 1995,Boston Celtics,92,New Jersey Nets,78,Box Score,,20049,1:56,Brendan Byrne Arena,
Sat Feb 4 1995,Sacramento Kings,96,San Antonio Spurs,97,Box Score,,18436,,Alamodome,
Sun Feb 5 1995,Minnesota Timberwolves,82,Boston Celtics,115,Box Score,,14890,2:12,Boston Garden,
Sun Feb 5 1995,Washington Bullets,105,Charlotte Hornets,111,Box Score,,23698,,Charlotte Coliseum,
Sun Feb 5 1995,Chicago Bulls,97,Golden State Warriors,93,Box Score,,15025,,Oakland-Alameda County Coliseum Arena,
Sun Feb 5 1995,Seattle SuperSonics,136,Miami Heat,109,Box Score,,14852,,Miami Arena,
Sun Feb 5 1995,New York Knicks,100,Orlando Magic,103,Box Score,OT,16010,,Orlando Arena,
Sun Feb 5 1995,Houston Rockets,124,Phoenix Suns,100,Box Score,,19023,,America West Arena,
Mon Feb 6 1995,Detroit Pistons,97,New Jersey Nets,101,Box Score,,11054,,Brendan Byrne Arena,
Mon Feb 6 1995,Atlanta Hawks,107,Philadelphia 76ers,92,Box Score,,16244,2:19,CoreStates Spectrum,
Mon Feb 6 1995,Houston Rockets,82,Portland Trail Blazers,120,Box Score,,12888,,Memorial Coliseum,
Tue Feb 7 1995,Indiana Pacers,95,Charlotte Hornets,92,Box Score,OT,23698,,Charlotte Coliseum,
Tue Feb 7 1995,Philadelphia 76ers,84,Cleveland Cavaliers,90,Box Score,,20130,,Gund Arena,
Tue Feb 7 1995,Phoenix Suns,114,Dallas Mavericks,113,Box Score,,17502,,Reunion Arena,
Tue Feb 7 1995,Los Angeles Lakers,85,Denver Nuggets,83,Box Score,,17171,,McNichols Sports Arena,
Tue Feb 7 1995,Washington Bullets,115,Detroit Pistons,119,Box Score,,18155,,The Palace of Auburn Hills,
Tue Feb 7 1995,Utah Jazz,101,Los Angeles Clippers,88,Box Score,,6977,,Los Angeles Memorial Sports Arena,
Tue Feb 7 1995,Golden State Warriors,100,Minnesota Timberwolves,109,Box Score,,14396,,Target Center,
Tue Feb 7 1995,Milwaukee Bucks,95,New York Knicks,87,Box Score,,19763,,Madison Square Garden (IV),
Tue Feb 7 1995,San Antonio Spurs,106,Seattle SuperSonics,103,Box Score,,15803,,Tacoma Dome,
Wed Feb 8 1995,New Jersey Nets,88,Atlanta Hawks,111,Box Score,,9885,,Omni Coliseum,
Wed Feb 8 1995,Cleveland Cavaliers,67,Boston Celtics,75,Box Score,,14890,2:07,Boston Garden,
Wed Feb 8 1995,Charlotte Hornets,106,Detroit Pistons,78,Box Score,,15784,,The Palace of Auburn Hills,
Wed Feb 8 1995,New York Knicks,96,Indiana Pacers,77,Box Score,,16677,,Market Square Arena,
Wed Feb 8 1995,San Antonio Spurs,99,Los Angeles Lakers,115,Box Score,,14175,,Great Western Forum,
Wed Feb 8 1995,Washington Bullets,107,Miami Heat,111,Box Score,,14279,,Miami Arena,
Wed Feb 8 1995,Minnesota Timberwolves,93,Milwaukee Bucks,100,Box Score,,14568,,Bradley Center,
Wed Feb 8 1995,Dallas Mavericks,92,Orlando Magic,110,Box Score,,16010,,Orlando Arena,
Wed Feb 8 1995,Chicago Bulls,103,Portland Trail Blazers,116,Box Score,,12888,,Memorial Coliseum,
Wed Feb 8 1995,Houston Rockets,97,Sacramento Kings,86,Box Score,,17317,,ARCO Arena (II),
Wed Feb 8 1995,Phoenix Suns,108,Utah Jazz,104,Box Score,,19911,,Delta Center,
Thu Feb 9 1995,Golden State Warriors,109,Denver Nuggets,101,Box Score,,17171,,McNichols Sports Arena,
Thu Feb 9 1995,Houston Rockets,107,Los Angeles Clippers,122,Box Score,,7178,,Los Angeles Memorial Sports Arena,
Thu Feb 9 1995,Chicago Bulls,118,Seattle SuperSonics,126,Box Score,OT,16079,,Tacoma Dome,
Tue Feb 14 1995,Portland Trail Blazers,90,Dallas Mavericks,95,Box Score,,14184,,Reunion Arena,
Tue Feb 14 1995,Atlanta Hawks,99,Denver Nuggets,88,Box Score,,17171,2:13,McNichols Sports Arena,
Tue Feb 14 1995,New York Knicks,94,Detroit Pistons,106,Box Score,,15513,,The Palace of Auburn Hills,
Tue Feb 14 1995,Los Angeles Clippers,104,Houston Rockets,124,Box Score,,15071,,The Summit,
Tue Feb 14 1995,Milwaukee Bucks,99,Miami Heat,112,Box Score,,14345,,Miami Arena,
Tue Feb 14 1995,Washington Bullets,99,Minnesota Timberwolves,96,Box Score,,13296,,Target Center,
Tue Feb 14 1995,Charlotte Hornets,98,New Jersey Nets,109,Box Score,,16868,,Brendan Byrne Arena,
Tue Feb 14 1995,Indiana Pacers,92,Orlando Magic,111,Box Score,,16010,,Orlando Arena,
Tue Feb 14 1995,Boston Celtics,101,Sacramento Kings,108,Box Score,,17317,2:21,ARCO Arena (II),
Tue Feb 14 1995,Utah Jazz,96,San Antonio Spurs,112,Box Score,,18490,,Alamodome,
Tue Feb 14 1995,Golden State Warriors,108,Seattle SuperSonics,118,Box Score,,13918,,Tacoma Dome,
Wed Feb 15 1995,Washington Bullets,92,Chicago Bulls,107,Box Score,,22368,,United Center,
Wed Feb 15 1995,Orlando Magic,99,Cleveland Cavaliers,100,Box Score,OT,20562,,Gund Arena,
Wed Feb 15 1995,Boston Celtics,116,Golden State Warriors,115,Box Score,,15025,2:15,Oakland-Alameda County Coliseum Arena,
Wed Feb 15 1995,Detroit Pistons,88,Indiana Pacers,114,Box Score,,14829,,Market Square Arena,
Wed Feb 15 1995,Seattle SuperSonics,96,Los Angeles Lakers,102,Box Score,,14936,,Great Western Forum,
Wed Feb 15 1995,Minnesota Timberwolves,101,Philadelphia 76ers,97,Box Score,,8306,,CoreStates Spectrum,
Wed Feb 15 1995,Portland Trail Blazers,113,Phoenix Suns,120,Box Score,OT,19023,,America West Arena,
Thu Feb 16 1995,Houston Rockets,105,Charlotte Hornets,89,Box Score,,23698,,Charlotte Coliseum,
Thu Feb 16 1995,New York Knicks,96,Miami Heat,87,Box Score,,15200,,Miami Arena,
Thu Feb 16 1995,Cleveland Cavaliers,106,Milwaukee Bucks,85,Box Score,,13498,,Bradley Center,
Thu Feb 16 1995,Denver Nuggets,94,New Jersey Nets,100,Box Score,,15692,,Brendan Byrne Arena,
Thu Feb 16 1995,Los Angeles Lakers,82,Sacramento Kings,98,Box Score,,17317,,ARCO Arena (II),
Thu Feb 16 1995,San Antonio Spurs,113,Utah Jazz,120,Box Score,,19911,,Delta Center,
Fri Feb 17 1995,Detroit Pistons,102,Chicago Bulls,117,Box Score,,22214,,United Center,
Fri Feb 17 1995,Atlanta Hawks,110,Dallas Mavericks,90,Box Score,,17502,,Reunion Arena,
Fri Feb 17 1995,Boston Celtics,121,Los Angeles Clippers,127,Box Score,2OT,8805,3:00,Los Angeles Memorial Sports Arena,
Fri Feb 17 1995,Indiana Pacers,110,Minnesota Timberwolves,78,Box Score,,13175,,Target Center,
Fri Feb 17 1995,Miami Heat,91,New York Knicks,100,Box Score,,19763,,Madison Square Garden (IV),
Fri Feb 17 1995,Philadelphia 76ers,83,Orlando Magic,129,Box Score,,16010,,Orlando Arena,
Fri Feb 17 1995,Golden State Warriors,139,Phoenix Suns,128,Box Score,OT,19023,,America West Arena,
Fri Feb 17 1995,Seattle SuperSonics,109,Portland Trail Blazers,114,Box Score,,12888,,Memorial Coliseum,
Fri Feb 17 1995,Houston Rockets,109,Washington Bullets,92,Box Score,,18756,,USAir Arena,
Sat Feb 18 1995,Detroit Pistons,88,Charlotte Hornets,110,Box Score,,23698,,Charlotte Coliseum,
Sat Feb 18 1995,Seattle SuperSonics,129,Golden State Warriors,117,Box Score,,15025,,Oakland-Alameda County Coliseum Arena,
Sat Feb 18 1995,Chicago Bulls,111,Milwaukee Bucks,118,Box Score,,18633,,Bradley Center,
Sat Feb 18 1995,Cleveland Cavaliers,82,New Jersey Nets,75,Box Score,,15652,,Brendan Byrne Arena,
Sat Feb 18 1995,Denver Nuggets,89,Philadelphia 76ers,95,Box Score,,16084,,CoreStates Spectrum,
Sat Feb 18 1995,Los Angeles Clippers,92,Sacramento Kings,109,Box Score,,17317,,ARCO Arena (II),
Sat Feb 18 1995,Atlanta Hawks,97,San Antonio Spurs,111,Box Score,,33072,,Alamodome,
Sat Feb 18 1995,Boston Celtics,98,Utah Jazz,108,Box Score,,19911,2:09,Delta Center,
Sun Feb 19 1995,Miami Heat,87,Indiana Pacers,106,Box Score,,16452,,Market Square Arena,
Sun Feb 19 1995,Portland Trail Blazers,83,Los Angeles Lakers,93,Box Score,,17505,,Great Western Forum,
Sun Feb 19 1995,Orlando Magic,95,Minnesota Timberwolves,100,Box Score,,19934,,Target Center,
Sun Feb 19 1995,Houston Rockets,117,New York Knicks,122,Box Score,,19763,,Madison Square Garden (IV),
Sun Feb 19 1995,Utah Jazz,107,Phoenix Suns,110,Box Score,,19023,,America West Arena,
Sun Feb 19 1995,Denver Nuggets,94,Washington Bullets,92,Box Score,,18756,,USAir Arena,
Mon Feb 20 1995,Chicago Bulls,104,Charlotte Hornets,115,Box Score,,23698,,Charlotte Coliseum,
Mon Feb 20 1995,Miami Heat,103,Cleveland Cavaliers,96,Box Score,,20562,,Gund Arena,
Mon Feb 20 1995,Sacramento Kings,93,Detroit Pistons,99,Box Score,,15148,,The Palace of Auburn Hills,
Mon Feb 20 1995,Philadelphia 76ers,85,Golden State Warriors,98,Box Score,,15025,,Oakland-Alameda County Coliseum Arena,
Mon Feb 20 1995,Orlando Magic,152,Milwaukee Bucks,104,Box Score,,18633,,Bradley Center,
Mon Feb 20 1995,Los Angeles Lakers,108,Seattle SuperSonics,105,Box Score,,16502,,Tacoma Dome,
Tue Feb 21 1995,Chicago Bulls,105,Atlanta Hawks,88,Box Score,,11908,2:02,Omni Coliseum,
Tue Feb 21 1995,Los Angeles Clippers,80,Denver Nuggets,118,Box Score,,17171,,McNichols Sports Arena,
Tue Feb 21 1995,San Antonio Spurs,98,Houston Rockets,97,Box Score,,16611,,The Summit,
Tue Feb 21 1995,Cleveland Cavaliers,99,New York Knicks,91,Box Score,,19763,,Madison Square Garden (IV),
Tue Feb 21 1995,Boston Celtics,129,Phoenix Suns,121,Box Score,,19023,2:18,America West Arena,
Tue Feb 21 1995,Minnesota Timberwolves,86,Portland Trail Blazers,99,Box Score,,12888,,Memorial Coliseum,
Tue Feb 21 1995,Dallas Mavericks,102,Washington Bullets,97,Box Score,,16053,,USAir Arena,
Wed Feb 22 1995,Sacramento Kings,89,Charlotte Hornets,100,Box Score,,23698,,Charlotte Coliseum,
Wed Feb 22 1995,Portland Trail Blazers,107,Golden State Warriors,89,Box Score,,15025,,Oakland-Alameda County Coliseum Arena,
Wed Feb 22 1995,Philadelphia 76ers,100,Los Angeles Lakers,112,Box Score,,12524,,Great Western Forum,
Wed Feb 22 1995,Washington Bullets,92,Milwaukee Bucks,100,Box Score,,13922,,Bradley Center,
Wed Feb 22 1995,Indiana Pacers,113,New Jersey Nets,94,Box Score,,17864,,Brendan Byrne Arena,
Wed Feb 22 1995,Phoenix Suns,100,San Antonio Spurs,105,Box Score,,34215,,Alamodome,
Wed Feb 22 1995,Minnesota Timberwolves,104,Seattle SuperSonics,120,Box Score,,13012,,Tacoma Dome,
Wed Feb 22 1995,Los Angeles Clippers,109,Utah Jazz,118,Box Score,,19911,,Delta Center,
Thu Feb 23 1995,Dallas Mavericks,92,Atlanta Hawks,110,Box Score,,9631,1:49,Omni Coliseum,
Thu Feb 23 1995,Orlando Magic,117,Boston Celtics,119,Box Score,,15242,2:20,Hartford Civic Center,at Hartford CT
Thu Feb 23 1995,Philadelphia 76ers,75,Denver Nuggets,105,Box Score,,17171,,McNichols Sports Arena,
Thu Feb 23 1995,Detroit Pistons,99,Houston Rockets,110,Box Score,,16611,,The Summit,
Thu Feb 23 1995,Sacramento Kings,90,New York Knicks,103,Box Score,,19763,,Madison Square Garden (IV),
Fri Feb 24 1995,Charlotte Hornets,93,Los Angeles Lakers,95,Box Score,OT,17505,,Great Western Forum,
Fri Feb 24 1995,Chicago Bulls,83,Miami Heat,91,Box Score,,15200,,Miami Arena,
Fri Feb 24 1995,Indiana Pacers,98,Milwaukee Bucks,86,Box Score,,18633,,Bradley Center,
Fri Feb 24 1995,Dallas Mavericks,104,New Jersey Nets,114,Box Score,,20049,,Brendan Byrne Arena,
Fri Feb 24 1995,Boston Celtics,103,Orlando Magic,129,Box Score,,16010,2:16,Orlando Arena,
Fri Feb 24 1995,Los Angeles Clippers,106,Phoenix Suns,118,Box Score,,19023,,America West Arena,
Fri Feb 24 1995,Utah Jazz,101,Portland Trail Blazers,114,Box Score,,12888,,Memorial Coliseum,
Fri Feb 24 1995,Detroit Pistons,97,San Antonio Spurs,114,Box Score,,20443,,Alamodome,
Fri Feb 24 1995,Denver Nuggets,86,Seattle SuperSonics,90,Box Score,,18056,,Tacoma Dome,
Fri Feb 24 1995,Atlanta Hawks,107,Washington Bullets,92,Box Score,,12756,1:54,Baltimore Arena,at Baltimore MD
Sat Feb 25 1995,New Jersey Nets,102,Cleveland Cavaliers,105,Box Score,,20562,,Gund Arena,
Sat Feb 25 1995,Golden State Warriors,105,Houston Rockets,112,Box Score,,16611,,The Summit,
Sat Feb 25 1995,Los Angeles Lakers,81,Los Angeles Clippers,83,Box Score,,16021,,Los Angeles Memorial Sports Arena,
Sat Feb 25 1995,Sacramento Kings,98,Washington Bullets,102,Box Score,,18756,,USAir Arena,
Sun Feb 26 1995,Utah Jazz,110,Denver Nuggets,96,Box Score,,17171,,McNichols Sports Arena,
Sun Feb 26 1995,Dallas Mavericks,92,Indiana Pacers,100,Box Score,,16183,,Market Square Arena,
Sun Feb 26 1995,Miami Heat,99,Minnesota Timberwolves,106,Box Score,,15789,,Target Center,
Sun Feb 26 1995,Philadelphia 76ers,99,New York Knicks,104,Box Score,,19763,,Madison Square Garden (IV),
Sun Feb 26 1995,Chicago Bulls,103,Orlando Magic,105,Box Score,,16010,,Orlando Arena,
Sun Feb 26 1995,Charlotte Hornets,92,Phoenix Suns,103,Box Score,,19023,,America West Arena,
Sun Feb 26 1995,Golden State Warriors,99,San Antonio Spurs,129,Box Score,,29014,,Alamodome,
Mon Feb 27 1995,Sacramento Kings,99,Atlanta Hawks,118,Box Score,,10539,2:03,Omni Coliseum,
Mon Feb 27 1995,Indiana Pacers,108,Boston Celtics,97,Box Score,,14890,2:15,Boston Garden,
Mon Feb 27 1995,New Jersey Nets,86,Chicago Bulls,108,Box Score,,22192,,United Center,
Mon Feb 27 1995,Milwaukee Bucks,89,Detroit Pistons,97,Box Score,,14248,,The Palace of Auburn Hills,
Mon Feb 27 1995,Cleveland Cavaliers,78,Houston Rockets,86,Box Score,,14253,,The Summit,
Mon Feb 27 1995,Utah Jazz,101,Los Angeles Lakers,95,Box Score,,14230,,Great Western Forum,
Mon Feb 27 1995,Los Angeles Clippers,83,Portland Trail Blazers,96,Box Score,,12888,,Memorial Coliseum,
Mon Feb 27 1995,Charlotte Hornets,116,Seattle SuperSonics,114,Box Score,,16379,,Tacoma Dome,
Tue Feb 28 1995,Houston Rockets,101,Dallas Mavericks,102,Box Score,,17502,,Reunion Arena,
Tue Feb 28 1995,Minnesota Timberwolves,101,Denver Nuggets,114,Box Score,,17171,,McNichols Sports Arena,
Tue Feb 28 1995,Phoenix Suns,99,Los Angeles Clippers,110,Box Score,,13137,,Los Angeles Memorial Sports Arena,
Tue Feb 28 1995,Miami Heat,95,Milwaukee Bucks,85,Box Score,,13075,,Bradley Center,
Tue Feb 28 1995,New York Knicks,106,Orlando Magic,118,Box Score,,16010,,Orlando Arena,
Tue Feb 28 1995,Cleveland Cavaliers,83,San Antonio Spurs,100,Box Score,,15546,,Alamodome,
Tue Feb 28 1995,Philadelphia 76ers,106,Washington Bullets,102,Box Score,,12209,,USAir Arena,
Wed Mar 1 1995,Washington Bullets,125,Boston Celtics,124,Box Score,2OT,14890,3:03,Boston Garden,
Wed Mar 1 1995,Miami Heat,85,Chicago Bulls,111,Box Score,,22202,,United Center,
Wed Mar 1 1995,Indiana Pacers,79,Detroit Pistons,92,Box Score,,15066,,The Palace of Auburn Hills,
Wed Mar 1 1995,Utah Jazz,98,Golden State Warriors,85,Box Score,,15025,,Oakland-Alameda County Coliseum Arena,
Wed Mar 1 1995,Phoenix Suns,101,Los Angeles Lakers,93,Box Score,,17505,,Great Western Forum,
Wed Mar 1 1995,Minnesota Timberwolves,98,Sacramento Kings,87,Box Score,,17317,,ARCO Arena (II),
Thu Mar 2 1995,Cleveland Cavaliers,84,Dallas Mavericks,90,Box Score,,12194,,Reunion Arena,
Thu Mar 2 1995,Orlando Magic,107,Houston Rockets,96,Box Score,,16611,2:06,The Summit,
Thu Mar 2 1995,Seattle SuperSonics,116,Los Angeles Clippers,88,Box Score,,17873,,Arrowhead Pond,at Anaheim CA
Thu Mar 2 1995,Atlanta Hawks,93,Milwaukee Bucks,102,Box Score,,13244,,Bradley Center,
Thu Mar 2 1995,Chicago Bulls,89,New York Knicks,93,Box Score,,19763,,Madison Square Garden (IV),
