--- When using SR data, please cite us and provide a link and/or a mention.


 
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
107,Friday Aug 2,boxscore,NYY,@,KCR,L-wo,3,4,10,64-43,1,up10.0,Montgomery,Rivera,,2:57,N,28618,.21,-,
108,Saturday Aug 3,boxscore,NYY,@,KCR,L,4,11,,64-44,1,up 9.0,Linton,Weathers,,2:45,N,29355,.24,--,
109,Sunday Aug 4,boxscore,NYY,@,KCR,W,5,3,,65-44,1,up10.0,Pettitte,Rosado,,2:54,D,24624,.31,+,
110,Monday Aug 5,boxscore,NYY,@,KCR,W,5,2,,66-44,1,up10.0,Key,Pichardo,Wetteland,3:17,N,22865,.23,++,
111,Tuesday Aug 6,boxscore,NYY,,CHW,W,9,2,,67-44,1,up10.0,Rogers,Tapani,,2:29,N,33025,.23,+++,
112,Wednesday Aug 7,boxscore,NYY,,CHW,L,4,8,10,67-45,1,up 9.0,Hernández,Nelson,,3:28,N,31098,.20,-,
113,Thursday Aug 8,boxscore,NYY,,CHW,W,8,4,,68-45,1,up 9.0,Wickman,Andújar,Rivera,3:01,D,35898,.30,+,
114,Friday Aug 9,boxscore,NYY,,DET,L,3,5,,68-46,1,up 9.0,Cummings,Pettitte,Myers,2:41,N,23439,.21,-,
115,Saturday Aug 10,boxscore,NYY,,DET,L,7,13,,68-47,1,up 8.0,Lewis,Key,,3:26,D,28863,.25,--,
116,Sunday Aug 11,boxscore,NYY,,DET,W,12,0,,69-47,1,up 9.0,Rogers,Lira,,3:00,D,33517,.37,+,
117,Monday Aug 12,boxscore,NYY,@,CHW,L-wo,2,3,10,69-48,1,up 8.5,Hernández,Wetteland,,3:02,N,32492,.32,-,
118,Tuesday Aug 13,boxscore,NYY,@,CHW,L,4,8,,69-49,1,up 7.5,Bertotti,Weathers,,2:49,N,26455,.37,--,
119,Wednesday Aug 14,boxscore,NYY,@,CHW,W,3,1,,70-49,1,up 7.5,Pettitte,Baldwin,Rivera,2:39,D,23350,.55,+,
120,Friday Aug 16,boxscore,NYY,,SEA,L,5,6,,70-50,1,up 5.5,Hitchcock,Polley,Jackson,3:39,N,50724,.47,-,
121,Saturday Aug 17,boxscore,NYY,,SEA,L,3,10,,70-51,1,up 5.5,Moyer,Rogers,,2:44,D,51729,.68,--,
122,Sunday Aug 18,boxscore,NYY,,SEA,L,12,13,12,70-52,1,up 5.5,Ayala,Mecir,Jackson,4:50,D,44769,.81,---,
123,Monday Aug 19,boxscore,NYY,,SEA,W,10,4,,71-52,1,up 6.0,Pettitte,Carmona,,2:36,N,33994,.84,+,
124,Tuesday Aug 20,boxscore,NYY,,CAL,W,17,6,,72-52,1,up 6.0,Boehringer,Springer,,3:16,N,20795,.66,++,
125,Wednesday Aug 21,boxscore,NYY,,CAL,L,1,7,,72-53,1,up 5.0,Dickson,Key,Percival,3:01,D,27811,.60,-,
126,Thursday Aug 22,boxscore,NYY,,CAL,L,3,12,,72-54,1,up 5.0,Finley,Rogers,,2:37,N,27191,.75,--,
127,Friday Aug 23,boxscore,NYY,,OAK,W,5,3,,73-54,1,up 6.0,Gooden,Wengert,Rivera,3:21,N,34244,.82,+,
