--- When using SR data, please cite us and provide a link and/or a mention.


 
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
144,Saturday Sep 7,boxscore,OAK,,KCR,W,13,6,,69-75,3,12.5,Prieto,Belcher,,2:50,D,13175,.00,++,
145,Sunday Sep 8,boxscore,OAK,,KCR,W-wo,8,7,10,70-75,3,12.5,Corsi,Pichardo,,3:11,D,17208,.00,+++,
146,Tuesday Sep 10,boxscore,OAK,@,MIN,W,7,0,,71-75,3,13.0,Telgheder,Robertson,,2:38,N,9676,.00,++++,
147,Wednesday Sep 11,boxscore,OAK,@,MIN,L,2,7,,71-76,3,13.0,Radke,Adams,,2:49,N,9493,.01,-,
148,Thursday Sep 12,boxscore,OAK,@,MIN,L-wo,3,4,12,71-77,3,13.0,Stevens,Mohler,,3:22,N,9712,.00,--,
149,Saturday Sep 14 (1),boxscore,OAK,@,CLE,L,2,9,,71-78,3,13.0,Nagy,Wengert,,2:44,D,,.00,---,1996-09-13 (Rain)
150,Saturday Sep 14 (2),boxscore,OAK,@,CLE,L,8,9,,71-79,3,13.0,Plunk,Small,Mesa,3:28,D,42233,.00,----,
151,Sunday Sep 15,boxscore,OAK,@,CLE,W,10,9,10,72-79,3,13.0,Reyes,Mesa,,3:51,D,42226,.00,+,
152,Tuesday Sep 17,boxscore,OAK,@,CAL,W,5,1,,73-79,3,11.5,Prieto,Springer,,2:59,N,17827,.00,++,
153,Wednesday Sep 18,boxscore,OAK,@,CAL,L,1,3,,73-80,3,11.5,Finley,Adams,Percival,3:00,N,18213,.00,-,
154,Friday Sep 20,boxscore,OAK,@,SEA,L,2,12,,73-81,3,11.0,Carmona,Wengert,Meacham,3:12,N,56535,.00,--,
155,Saturday Sep 21,boxscore,OAK,@,SEA,L,2,9,,73-82,3,12.0,Moyer,Telgheder,,3:04,N,56103,.00,---,
156,Sunday Sep 22,boxscore,OAK,@,SEA,W,13,11,,74-82,3,12.0,Mohler,Mulholland,Taylor,3:22,D,54194,.00,+,
157,Monday Sep 23,boxscore,OAK,,TEX,W,5,3,,75-82,3,11.0,Wasdin,Witt,Taylor,3:09,N,10164,.00,++,
158,Tuesday Sep 24,boxscore,OAK,,TEX,L,3,7,,75-83,3,12.0,Cook,Small,,3:09,D,9694,.00,-,
159,Thursday Sep 26,boxscore,OAK,,SEA,W,7,5,,76-83,3,12.0,Taylor,Charlton,,3:14,D,11141,.00,+,
160,Friday Sep 27,boxscore,OAK,,SEA,W,8,1,,77-83,3,11.0,Telgheder,Mulholland,,2:45,N,25132,.00,++,
161,Saturday Sep 28,boxscore,OAK,,SEA,L,3,5,10,77-84,3,12.0,Carmona,Acre,Charlton,3:28,D,30057,.00,-,
162,Sunday Sep 29,boxscore,OAK,,SEA,W,3,1,,78-84,3,12.0,Small,Torres,Taylor,2:00,D,34462,.00,+,
