--- When using SR data, please cite us and provide a link and/or a mention.


 
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
112,Wednesday Aug 7,boxscore,MON,@,HOU,W,13,5,,63-49,2,7.0,Leiter,Wall,,3:07,N,19703,2.06,+++++,
113,Thursday Aug 8,boxscore,MON,@,HOU,L,2,6,,63-50,2,7.0,Drabek,Martínez,,2:44,D,26632,1.84,-,
114,Friday Aug 9,boxscore,MON,,CHC,L,9,11,,63-51,2,7.0,Bullinger,Cormier,Patterson,3:02,N,15498,1.83,--,
115,Saturday Aug 10,boxscore,MON,,CHC,L,2,3,,63-52,2,7.0,Casian,Dyer,Wendell,2:32,N,16724,1.97,---,
116,Sunday Aug 11,boxscore,MON,,CHC,W-wo,4,3,10,64-52,2,7.0,Rojas,Bottenfield,,3:02,D,20120,2.15,+,
117,Monday Aug 12,boxscore,MON,,HOU,W,8,1,,65-52,2,6.5,Leiter,Darwin,,2:28,N,35458,2.39,++,
118,Tuesday Aug 13,boxscore,MON,,HOU,W,7,4,,66-52,2,7.0,Martínez,Drabek,Rojas,2:28,N,17103,2.34,+++,
119,Wednesday Aug 14,boxscore,MON,,HOU,L,3,8,,66-53,2,7.0,Reynolds,Cormier,,3:08,N,19136,2.11,-,
120,Friday Aug 16,boxscore,MON,@,LAD,L,2,8,,66-54,2,8.5,Astacio,Urbina,,2:28,N,51573,2.25,--,
121,Saturday Aug 17,boxscore,MON,@,LAD,L-wo,6,7,,66-55,2,9.5,Worrell,Veres,,2:59,N,47549,2.51,---,
122,Sunday Aug 18,boxscore,MON,@,LAD,W,7,3,,67-55,2,9.5,Leiter,Candiotti,,2:56,N,36673,2.50,+,
123,Monday Aug 19,boxscore,MON,@,SDP,L,3,7,,67-56,2,10.0,Sanders,Martínez,Hoffman,2:40,N,33490,2.47,-,
124,Tuesday Aug 20,boxscore,MON,@,SDP,L,0,3,,67-57,2,11.0,Tewksbury,Cormier,Hoffman,2:15,N,18426,2.65,--,
125,Wednesday Aug 21,boxscore,MON,@,SDP,L,2,7,,67-58,2,12.0,Valenzuela,Urbina,,2:49,N,29182,2.70,---,
126,Thursday Aug 22,boxscore,MON,@,SFG,W,5,4,,68-58,2,11.0,Fassero,Bautista,Rojas,2:58,N,14744,2.41,+,
127,Friday Aug 23,boxscore,MON,@,SFG,W,10,8,,69-58,2,11.0,Daal,Creek,Rojas,3:23,N,18739,2.40,++,
