date,season,team_id,opponent_id,home_away,points_for,points_against,type,round,expected_win_pct,result,team_538,opponent_538,jkey,elo_prob1,score1,score2
1995-11-15,1996,LAL,DAL,H,114,97,R,RS,0.538003967002914,1,LAL,DAL,1995-11-15_LAL_DAL,0.672399969,114.0,97.0
1995-11-15,1996,MIA,IND,H,97,103,R,RS,0.629226146296775,0,MIA,IND,1995-11-15_MIA_IND,0.522562521,97.0,103.0
1995-11-15,1996,MIN,SA,H,96,105,R,RS,0.587191482940106,0,MIN,SAS,1995-11-15_MIN_SAS,0.267029051,96.0,105.0
1995-11-15,1996,NO,BRK,A,79,90,R,RS,0.338720033620114,0,CHH,NJN,1995-11-15_CHH_NJN,0.502946843,79.0,90.0
1995-11-15,1996,OKC,DET,A,87,94,R,RS,0.41195513724775,0,SEA,DET,1995-11-15_SEA_DET,0.706723491,87.0,94.0
1995-11-15,1996,PHI,WAS,A,95,127,R,RS,0.322980515309362,0,PHI,WSB,1995-11-15_PHI_WSB,0.374498512,95.0,127.0
1995-11-15,1996,PHX,DEN,H,127,137,R,RS,0.698625141246234,0,PHO,DEN,1995-11-15_PHO_DEN,0.745587971,127.0,137.0
1995-11-15,1996,SA,MIN,A,105,96,R,RS,0.412808517059894,1,SAS,MIN,1995-11-15_SAS_MIN,0.732970949,105.0,96.0
1995-11-15,1996,TOR,HOU,H,93,96,R,RS,0.456272119053294,0,TOR,HOU,1995-11-15_TOR_HOU,0.204088405,93.0,96.0
1995-11-15,1996,UTA,BOS,A,102,90,R,RS,0.424469895859165,1,UTA,BOS,1995-11-15_UTA_BOS,0.596894997,102.0,90.0
1995-11-15,1996,WAS,PHI,H,127,95,R,RS,0.677019484690638,1,WSB,PHI,1995-11-15_WSB_PHI,0.625501488,127.0,95.0
1995-11-16,1996,GS,NY,H,97,120,R,RS,0.524415598641667,0,GSW,NYK,1995-11-16_GSW_NYK,0.331875222,97.0,120.0
1995-11-16,1996,HOU,MIL,A,115,87,R,RS,0.447796409586125,1,HOU,MIL,1995-11-16_HOU_MIL,0.633556458,115.0,87.0
1995-11-16,1996,IND,ORL,A,80,89,R,RS,0.325875763776887,0,IND,ORL,1995-11-16_IND_ORL,0.350110047,80.0,89.0
1995-11-16,1996,LAC,MEM,H,103,98,R,RS,0.664940940626468,1,LAC,VAN,1995-11-16_LAC_VAN,0.751336524,103.0,98.0
1995-11-16,1996,MEM,LAC,A,98,103,R,RS,0.335059059373531,0,VAN,LAC,1995-11-16_VAN_LAC,0.248663476,98.0,103.0
1995-11-16,1996,MIL,HOU,H,87,115,R,RS,0.552203590413875,0,MIL,HOU,1995-11-16_MIL_HOU,0.366443542,87.0,115.0
1995-11-16,1996,NY,GS,A,120,97,R,RS,0.475584401358333,1,NYK,GSW,1995-11-16_NYK_GSW,0.668124778,120.0,97.0
1995-11-16,1996,ORL,IND,H,89,80,R,RS,0.674124236223113,1,ORL,IND,1995-11-16_ORL_IND,0.649889953,89.0,80.0
1995-11-16,1996,POR,SAC,H,102,105,R,RS,0.537232234087469,0,POR,SAC,1995-11-16_POR_SAC,0.605148545,102.0,105.0
1995-11-16,1996,SAC,POR,A,105,102,R,RS,0.462767765912531,1,SAC,POR,1995-11-16_SAC_POR,0.394851455,105.0,102.0
1995-11-17,1996,ATL,MIA,H,88,91,R,RS,0.679579822810158,0,ATL,MIA,1995-11-17_ATL_MIA,0.737163546,88.0,91.0
1995-11-17,1996,BOS,WAS,H,110,100,R,RS,0.54158044560812,1,BOS,WSB,1995-11-17_BOS_WSB,0.706855075,110.0,100.0
1995-11-17,1996,BRK,CHI,A,94,109,R,RS,0.308475930011544,0,NJN,CHI,1995-11-17_NJN_CHI,0.146236299,94.0,109.0
1995-11-17,1996,CHI,BRK,H,109,94,R,RS,0.691524069988456,1,CHI,NJN,1995-11-17_CHI_NJN,0.853763701,109.0,94.0
1995-11-17,1996,CLE,PHI,A,114,82,R,RS,0.326820176216061,1,CLE,PHI,1995-11-17_CLE_PHI,0.443605163,114.0,82.0
1995-11-17,1996,DAL,LAC,A,90,101,R,RS,0.410132544407703,0,DAL,LAC,1995-11-17_DAL_LAC,0.467842222,90.0,101.0
1995-11-17,1996,DEN,NY,H,94,103,R,RS,0.51530406313124,0,DEN,NYK,1995-11-17_DEN_NYK,0.488913431,94.0,103.0
1995-11-17,1996,DET,UTA,H,81,86,R,RS,0.548472053779043,0,DET,UTA,1995-11-17_DET_UTA,0.315247239,81.0,86.0
1995-11-17,1996,LAC,DAL,H,101,90,R,RS,0.589867455592297,1,LAC,DAL,1995-11-17_LAC_DAL,0.532157778,101.0,90.0
1995-11-17,1996,LAL,MEM,A,114,91,R,RS,0.479214328753101,1,LAL,VAN,1995-11-17_LAL_VAN,0.663758741,114.0,91.0
1995-11-17,1996,MEM,LAL,H,91,114,R,RS,0.520785671246899,0,VAN,LAL,1995-11-17_VAN_LAL,0.336241259,91.0,114.0
1995-11-17,1996,MIA,ATL,A,91,88,R,RS,0.320420177189842,1,MIA,ATL,1995-11-17_MIA_ATL,0.262836454,91.0,88.0
1995-11-17,1996,MIN,TOR,A,96,114,R,RS,0.398253697157281,0,MIN,TOR,1995-11-17_MIN_TOR,0.423732276,96.0,114.0
1995-11-17,1996,NO,OKC,H,96,98,R,RS,0.542580658520867,0,CHH,SEA,1995-11-17_CHH_SEA,0.461490989,96.0,98.0
1995-11-17,1996,NY,DEN,A,103,94,R,RS,0.48469593686876,1,NYK,DEN,1995-11-17_NYK_DEN,0.511086569,103.0,94.0
1995-11-17,1996,OKC,NO,A,98,96,R,RS,0.457419341479133,1,SEA,CHH,1995-11-17_SEA_CHH,0.538509011,98.0,96.0
1995-11-17,1996,PHI,CLE,H,82,114,R,RS,0.673179823783939,0,PHI,CLE,1995-11-17_PHI_CLE,0.556394837,82.0,114.0
1995-11-17,1996,PHX,SAC,A,96,105,R,RS,0.321091371472199,0,PHO,SAC,1995-11-17_PHO_SAC,0.401016012,96.0,105.0
1995-11-17,1996,SAC,PHX,H,105,96,R,RS,0.678908628527801,1,SAC,PHO,1995-11-17_SAC_PHO,0.598983988,105.0,96.0
1995-11-17,1996,TOR,MIN,H,114,96,R,RS,0.601746302842719,1,TOR,MIN,1995-11-17_TOR_MIN,0.576267724,114.0,96.0
1995-11-17,1996,UTA,DET,A,86,81,R,RS,0.451527946220957,1,UTA,DET,1995-11-17_UTA_DET,0.684752761,86.0,81.0
1995-11-17,1996,WAS,BOS,A,100,110,R,RS,0.45841955439188,0,WSB,BOS,1995-11-17_WSB_BOS,0.293144925,100.0,110.0
1995-11-18,1996,BOS,MIL,A,99,93,R,RS,0.370484168043409,1,BOS,MIL,1995-11-18_BOS_MIL,0.394926559,99.0,93.0
1995-11-18,1996,BRK,PHI,H,95,79,R,RS,0.676729746064513,1,NJN,PHI,1995-11-18_NJN_PHI,0.723945021,95.0,79.0
1995-11-18,1996,CLE,DET,H,93,90,R,RS,0.576917504708607,1,CLE,DET,1995-11-18_CLE_DET,0.721881831,93.0,90.0
1995-11-18,1996,DAL,GS,A,108,121,R,RS,0.442482960304209,0,DAL,GSW,1995-11-18_DAL_GSW,0.487222428,108.0,121.0
1995-11-18,1996,DEN,HOU,A,97,101,R,RS,0.228094640107613,0,DEN,HOU,1995-11-18_DEN_HOU,0.197801414,97.0,101.0
1995-11-18,1996,DET,CLE,A,90,93,R,RS,0.423082495291393,0,DET,CLE,1995-11-18_DET_CLE,0.278118169,90.0,93.0
1995-11-18,1996,GS,DAL,H,121,108,R,RS,0.557517039695791,1,GSW,DAL,1995-11-18_GSW_DAL,0.512777572,121.0,108.0
1995-11-18,1996,HOU,DEN,H,101,97,R,RS,0.771905359892387,1,HOU,DEN,1995-11-18_HOU_DEN,0.802198586,101.0,97.0
1995-11-18,1996,IND,OKC,H,118,104,R,RS,0.592550747314861,1,IND,SEA,1995-11-18_IND_SEA,0.569313515,118.0,104.0
1995-11-18,1996,MIA,ORL,H,93,90,R,RS,0.563619820390794,1,MIA,ORL,1995-11-18_MIA_ORL,0.493108224,93.0,90.0
1995-11-18,1996,MIL,BOS,H,93,99,R,RS,0.629515831956591,0,MIL,BOS,1995-11-18_MIL_BOS,0.605073441,93.0,99.0
1995-11-18,1996,MIN,UTA,H,102,126,R,RS,0.460588142468253,0,MIN,UTA,1995-11-18_MIN_UTA,0.232745871,102.0,126.0
1995-11-18,1996,NO,SA,A,107,109,R,RS,0.259246964361597,0,CHH,SAS,1995-11-18_CHH_SAS,0.206429785,107.0,109.0
1995-11-18,1996,OKC,IND,A,104,118,R,RS,0.407449252685139,0,SEA,IND,1995-11-18_SEA_IND,0.430686485,104.0,118.0
1995-11-18,1996,ORL,MIA,A,90,93,R,RS,0.436380179609206,0,ORL,MIA,1995-11-18_ORL_MIA,0.506891776,90.0,93.0
1995-11-18,1996,PHI,BRK,A,79,95,R,RS,0.323270253935487,0,PHI,NJN,1995-11-18_PHI_NJN,0.276054979,79.0,95.0
1995-11-18,1996,PHX,POR,H,107,102,R,RS,0.604719706909164,1,PHO,POR,1995-11-18_PHO_POR,0.718895283,107.0,102.0
1995-11-18,1996,POR,PHX,A,102,107,R,RS,0.395280293090836,0,POR,PHO,1995-11-18_POR_PHO,0.281104717,102.0,107.0
1995-11-18,1996,SA,NO,H,109,107,R,RS,0.740753035638403,1,SAS,CHH,1995-11-18_SAS_CHH,0.793570215,109.0,107.0
1995-11-18,1996,TOR,WAS,A,103,102,R,RS,0.325867971456016,1,TOR,WSB,1995-11-18_TOR_WSB,0.26106415,103.0,102.0
1995-11-18,1996,UTA,MIN,A,126,102,R,RS,0.539411857531747,1,UTA,MIN,1995-11-18_UTA_MIN,0.767254129,126.0,102.0
1995-11-18,1996,WAS,TOR,H,102,103,R,RS,0.674132028543983,0,WSB,TOR,1995-11-18_WSB_TOR,0.73893585,102.0,103.0
1995-11-19,1996,ATL,SAC,A,108,94,R,RS,0.340990272565237,1,ATL,SAC,1995-11-19_ATL_SAC,0.370856,108.0,94.0
1995-11-19,1996,LAC,LAL,A,88,109,R,RS,0.384718708972198,0,LAC,LAL,1995-11-19_LAC_LAL,0.218917373,88.0,109.0
1995-11-19,1996,LAL,LAC,H,109,88,R,RS,0.615281291027802,1,LAL,LAC,1995-11-19_LAL_LAC,0.781082627,109.0,88.0
1995-11-19,1996,MEM,NY,A,93,98,R,RS,0.227737235638776,0,VAN,NYK,1995-11-19_VAN_NYK,0.074173316,93.0,98.0
1995-11-19,1996,NY,MEM,H,98,93,R,RS,0.772262764361224,1,NYK,VAN,1995-11-19_NYK_VAN,0.925826684,98.0,93.0
1995-11-19,1996,SAC,ATL,H,94,108,R,RS,0.659009727434762,0,SAC,ATL,1995-11-19_SAC_ATL,0.629144,94.0,108.0
1995-11-20,1996,BOS,HOU,H,93,98,R,RS,0.495064677820362,0,BOS,HOU,1995-11-20_BOS_HOU,0.373698418,93.0,98.0
1995-11-20,1996,BRK,UTA,A,79,105,R,RS,0.28717276084065,0,NJN,UTA,1995-11-20_NJN_UTA,0.134453779,79.0,105.0
1995-11-20,1996,GS,ORL,A,95,101,R,RS,0.27916050496127,0,GSW,ORL,1995-11-20_GSW_ORL,0.151926711,95.0,101.0
1995-11-20,1996,HOU,BOS,A,98,93,R,RS,0.504935322179638,1,HOU,BOS,1995-11-20_HOU_BOS,0.626301582,98.0,93.0
1995-11-20,1996,LAC,POR,A,94,113,R,RS,0.410700057091523,0,LAC,POR,1995-11-20_LAC_POR,0.256740098,94.0,113.0
1995-11-20,1996,ORL,GS,H,101,95,R,RS,0.72083949503873,1,ORL,GSW,1995-11-20_ORL_GSW,0.848073289,101.0,95.0
1995-11-20,1996,POR,LAC,H,113,94,R,RS,0.589299942908477,1,POR,LAC,1995-11-20_POR_LAC,0.743259902,113.0,94.0
1995-11-20,1996,UTA,BRK,H,105,79,R,RS,0.71282723915935,1,UTA,NJN,1995-11-20_UTA_NJN,0.865546221,105.0,79.0
1995-11-21,1996,ATL,DEN,A,99,107,R,RS,0.506288457152706,0,ATL,DEN,1995-11-21_ATL_DEN,0.449368601,99.0,107.0
1995-11-21,1996,CHI,DAL,A,108,102,R,RS,0.494345615978986,1,CHI,DAL,1995-11-21_CHI_DAL,0.595460486,108.0,102.0
1995-11-21,1996,DAL,CHI,H,102,108,R,RS,0.505654384021013,0,DAL,CHI,1995-11-21_DAL_CHI,0.404539514,102.0,108.0
1995-11-21,1996,DEN,ATL,H,107,99,R,RS,0.493711542847294,1,DEN,ATL,1995-11-21_DEN_ATL,0.550631399,107.0,99.0
1995-11-21,1996,LAL,POR,H,108,109,R,RS,0.700685418382611,0,LAL,POR,1995-11-21_LAL_POR,0.693500251,108.0,109.0
1995-11-21,1996,OKC,TOR,A,97,102,R,RS,0.47224125955238,0,SEA,TOR,1995-11-21_SEA_TOR,0.762580475,97.0,102.0
1995-11-21,1996,POR,LAL,A,109,108,R,RS,0.299314581617389,1,POR,LAL,1995-11-21_POR_LAL,0.306499749,109.0,108.0
1995-11-21,1996,TOR,OKC,H,102,97,R,RS,0.52775874044762,1,TOR,SEA,1995-11-21_TOR_SEA,0.237419525,102.0,97.0
1995-11-22,1996,ATL,PHX,A,112,117,R,RS,0.400348573873521,0,ATL,PHO,1995-11-22_ATL_PHO,0.358217538,112.0,117.0
1995-11-22,1996,BOS,NO,A,129,124,R,RS,0.34085600559698,1,BOS,CHH,1995-11-22_BOS_CHH,0.316673894,129.0,124.0
1995-11-22,1996,BRK,LAC,A,92,125,R,RS,0.366193050046791,0,NJN,LAC,1995-11-22_NJN_LAC,0.381217469,92.0,125.0
1995-11-22,1996,CHI,SA,A,103,94,R,RS,0.376250060652271,1,CHI,SAS,1995-11-22_CHI_SAS,0.365943458,103.0,94.0
1995-11-22,1996,CLE,NY,H,84,94,R,RS,0.496674429946815,0,CLE,NYK,1995-11-22_CLE_NYK,0.398545979,84.0,94.0
1995-11-22,1996,DET,WAS,H,97,98,R,RS,0.603740434575416,0,DET,WSB,1995-11-22_DET_WSB,0.65293441,97.0,98.0
1995-11-22,1996,GS,MIA,A,93,103,R,RS,0.248176881169147,0,GSW,MIA,1995-11-22_GSW_MIA,0.232763449,93.0,103.0
1995-11-22,1996,HOU,PHI,A,115,106,R,RS,0.533629044426486,1,HOU,PHI,1995-11-22_HOU_PHI,0.777369167,115.0,106.0
1995-11-22,1996,LAC,BRK,H,125,92,R,RS,0.633806949953209,1,LAC,NJN,1995-11-22_LAC_NJN,0.618782531,125.0,92.0
1995-11-22,1996,MEM,ORL,A,93,95,R,RS,0.256941709439196,0,VAN,ORL,1995-11-22_VAN_ORL,0.091441176,93.0,95.0
1995-11-22,1996,MIA,GS,H,103,93,R,RS,0.751823118830853,1,MIA,GSW,1995-11-22_MIA_GSW,0.767236551,103.0,93.0
1995-11-22,1996,MIL,TOR,H,96,86,R,RS,0.622175742183684,1,MIL,TOR,1995-11-22_MIL_TOR,0.747848361,96.0,86.0
1995-11-22,1996,MIN,OKC,H,97,106,R,RS,0.533721539218218,0,MIN,SEA,1995-11-22_MIN_SEA,0.259134007,97.0,106.0
1995-11-22,1996,NO,BOS,H,124,129,R,RS,0.65914399440302,0,CHH,BOS,1995-11-22_CHH_BOS,0.683326106,124.0,129.0
1995-11-22,1996,NY,CLE,A,94,84,R,RS,0.503325570053185,1,NYK,CLE,1995-11-22_NYK_CLE,0.601454021,94.0,84.0
1995-11-22,1996,OKC,MIN,A,106,97,R,RS,0.466278460781782,1,SEA,MIN,1995-11-22_SEA_MIN,0.740865993,106.0,97.0
1995-11-22,1996,ORL,MEM,H,95,93,R,RS,0.743058290560804,1,ORL,VAN,1995-11-22_ORL_VAN,0.908558824,95.0,93.0
1995-11-22,1996,PHI,HOU,H,106,115,R,RS,0.466370955573514,0,PHI,HOU,1995-11-22_PHI_HOU,0.222630833,106.0,115.0
1995-11-22,1996,PHX,ATL,H,117,112,R,RS,0.599651426126479,1,PHO,ATL,1995-11-22_PHO_ATL,0.641782462,117.0,112.0
1995-11-22,1996,SA,CHI,H,94,103,R,RS,0.623749939347729,0,SAS,CHI,1995-11-22_SAS_CHI,0.634056542,94.0,103.0
1995-11-22,1996,SAC,UTA,A,95,116,R,RS,0.355129257218028,0,SAC,UTA,1995-11-22_SAC_UTA,0.217518159,95.0,116.0
1995-11-22,1996,TOR,MIL,A,86,96,R,RS,0.377824257816316,0,TOR,MIL,1995-11-22_TOR_MIL,0.252151639,86.0,96.0
1995-11-22,1996,UTA,SAC,H,116,95,R,RS,0.644870742781972,1,UTA,SAC,1995-11-22_UTA_SAC,0.782481841,116.0,95.0
1995-11-22,1996,WAS,DET,A,98,97,R,RS,0.396259565424584,1,WSB,DET,1995-11-22_WSB_DET,0.34706559,98.0,97.0
1995-11-23,1996,HOU,IND,A,115,108,R,RS,0.428510763065531,1,HOU,IND,1995-11-23_HOU_IND,0.461565809,115.0,108.0
1995-11-23,1996,IND,HOU,H,108,115,R,RS,0.571489236934469,0,IND,HOU,1995-11-23_IND_HOU,0.538434191,108.0,115.0
1995-11-24,1996,BOS,GS,H,94,101,R,RS,0.661670153455296,0,BOS,GSW,1995-11-24_BOS_GSW,0.740223054,94.0,101.0
1995-11-24,1996,BRK,POR,A,87,99,R,RS,0.329190351941271,0,NJN,POR,1995-11-24_NJN_POR,0.233986344,87.0,99.0
1995-11-24,1996,CHI,UTA,A,90,85,R,RS,0.369513280389445,1,CHI,UTA,1995-11-24_CHI_UTA,0.348527389,90.0,85.0
1995-11-24,1996,CLE,IND,A,100,93,R,RS,0.33088196587523,1,CLE,IND,1995-11-24_CLE_IND,0.21659604,100.0,93.0
1995-11-24,1996,DAL,DEN,H,109,112,R,RS,0.661198115467789,0,DAL,DEN,1995-11-24_DAL_DEN,0.559067281,109.0,112.0
1995-11-24,1996,DEN,DAL,A,112,109,R,RS,0.338801884532211,1,DEN,DAL,1995-11-24_DEN_DAL,0.440932719,112.0,109.0
1995-11-24,1996,DET,PHI,H,101,78,R,RS,0.678976650487988,1,DET,PHI,1995-11-24_DET_PHI,0.702930345,101.0,78.0
1995-11-24,1996,GS,BOS,A,101,94,R,RS,0.338329846544704,1,GSW,BOS,1995-11-24_GSW_BOS,0.259776946,101.0,94.0
1995-11-24,1996,IND,CLE,H,93,100,R,RS,0.66911803412477,0,IND,CLE,1995-11-24_IND_CLE,0.78340396,93.0,100.0
1995-11-24,1996,LAL,SAC,H,98,99,R,RS,0.627868809858448,0,LAL,SAC,1995-11-24_LAL_SAC,0.659981647,98.0,99.0
1995-11-24,1996,MEM,NO,A,104,116,R,RS,0.342006232946785,0,VAN,CHH,1995-11-24_VAN_CHH,0.160924382,104.0,116.0
1995-11-24,1996,MIA,WAS,A,94,110,R,RS,0.43453422284881,0,MIA,WSB,1995-11-24_MIA_WSB,0.520619605,94.0,110.0
1995-11-24,1996,MIN,ORL,H,98,109,R,RS,0.432820415669777,0,MIN,ORL,1995-11-24_MIN_ORL,0.266677561,98.0,109.0
1995-11-24,1996,NO,MEM,H,116,104,R,RS,0.657993767053215,1,CHH,VAN,1995-11-24_CHH_VAN,0.839075618,116.0,104.0
1995-11-24,1996,OKC,SA,H,112,100,R,RS,0.626709943406196,1,SEA,SAS,1995-11-24_SEA_SAS,0.632377058,112.0,100.0
1995-11-24,1996,ORL,MIN,A,109,98,R,RS,0.567179584330223,1,ORL,MIN,1995-11-24_ORL_MIN,0.733322439,109.0,98.0
1995-11-24,1996,PHI,DET,A,78,101,R,RS,0.321023349512012,0,PHI,DET,1995-11-24_PHI_DET,0.297069655,78.0,101.0
1995-11-24,1996,POR,BRK,H,99,87,R,RS,0.670809648058729,1,POR,NJN,1995-11-24_POR_NJN,0.766013656,99.0,87.0
1995-11-24,1996,SA,OKC,A,100,112,R,RS,0.373290056593804,0,SAS,SEA,1995-11-24_SAS_SEA,0.367622942,100.0,112.0
1995-11-24,1996,SAC,LAL,A,99,98,R,RS,0.372131190141552,1,SAC,LAL,1995-11-24_SAC_LAL,0.340018353,99.0,98.0
1995-11-24,1996,UTA,CHI,H,85,90,R,RS,0.630486719610555,0,UTA,CHI,1995-11-24_UTA_CHI,0.651472611,85.0,90.0
1995-11-24,1996,WAS,MIA,H,110,94,R,RS,0.56546577715119,1,WSB,MIA,1995-11-24_WSB_MIA,0.479380395,110.0,94.0
1995-11-25,1996,ATL,TOR,H,114,102,R,RS,0.705223622845917,1,ATL,TOR,1995-11-25_ATL_TOR,0.872164004,114.0,102.0
1995-11-25,1996,CLE,MIL,H,89,87,R,RS,0.590268061794319,1,CLE,MIL,1995-11-25_CLE_MIL,0.703088512,89.0,87.0
1995-11-25,1996,DEN,UTA,H,94,91,R,RS,0.455392586654259,1,DEN,UTA,1995-11-25_DEN_UTA,0.462953654,94.0,91.0
1995-11-25,1996,GS,PHI,A,107,89,R,RS,0.448683081627063,1,GSW,PHI,1995-11-25_GSW_PHI,0.463248927,107.0,89.0
1995-11-25,1996,HOU,NY,A,88,103,R,RS,0.385232121147023,0,HOU,NYK,1995-11-25_HOU_NYK,0.39777475,88.0,103.0
1995-11-25,1996,LAC,SA,H,91,100,R,RS,0.655301537869788,0,LAC,SAS,1995-11-25_LAC_SAS,0.374087327,91.0,100.0
1995-11-25,1996,LAL,PHX,A,113,114,R,RS,0.358194961945564,0,LAL,PHO,1995-11-25_LAL_PHO,0.311147585,113.0,114.0
1995-11-25,1996,MEM,MIA,A,91,111,R,RS,0.249635732124392,0,VAN,MIA,1995-11-25_VAN_MIA,0.153483345,91.0,111.0
1995-11-25,1996,MIA,MEM,H,111,91,R,RS,0.750364267875608,1,MIA,VAN,1995-11-25_MIA_VAN,0.846516655,111.0,91.0
1995-11-25,1996,MIL,CLE,A,87,89,R,RS,0.409731938205681,0,MIL,CLE,1995-11-25_MIL_CLE,0.296911488,87.0,89.0
1995-11-25,1996,NY,HOU,H,103,88,R,RS,0.614767878852977,1,NYK,HOU,1995-11-25_NYK_HOU,0.60222525,103.0,88.0
1995-11-25,1996,ORL,WAS,A,114,112,R,RS,0.448569647525523,1,ORL,WSB,1995-11-25_ORL_WSB,0.635423046,114.0,112.0
1995-11-25,1996,PHI,GS,H,89,107,R,RS,0.551316918372937,0,PHI,GSW,1995-11-25_PHI_GSW,0.536751073,89.0,107.0
1995-11-25,1996,PHX,LAL,H,114,113,R,RS,0.641805038054436,1,PHO,LAL,1995-11-25_PHO_LAL,0.688852415,114.0,113.0
1995-11-25,1996,SA,LAC,A,100,91,R,RS,0.344698462130212,1,SAS,LAC,1995-11-25_SAS_LAC,0.625912673,100.0,91.0
1995-11-25,1996,TOR,ATL,A,102,114,R,RS,0.294776377154083,0,TOR,ATL,1995-11-25_TOR_ATL,0.127835996,102.0,114.0
1995-11-25,1996,UTA,DEN,A,91,94,R,RS,0.544607413345741,0,UTA,DEN,1995-11-25_UTA_DEN,0.537046346,91.0,94.0
1995-11-25,1996,WAS,ORL,H,112,114,R,RS,0.551430352474477,0,WSB,ORL,1995-11-25_WSB_ORL,0.364576954,112.0,114.0
1995-11-26,1996,BOS,NO,H,109,111,R,RS,0.624123664344745,0,BOS,CHH,1995-11-26_BOS_CHH,0.599824111,109.0,111.0
1995-11-26,1996,BRK,SAC,A,92,99,R,RS,0.281412729955654,0,NJN,SAC,1995-11-26_NJN_SAC,0.209623424,92.0,99.0
1995-11-26,1996,CHI,OKC,A,92,97,R,RS,0.454617217711566,0,CHI,SEA,1995-11-26_CHI_SEA,0.413245526,92.0,97.0
1995-11-26,1996,DET,HOU,H,102,100,R,RS,0.496689585666205,1,DET,HOU,1995-11-26_DET_HOU,0.279474114,102.0,100.0
1995-11-26,1996,HOU,DET,A,100,102,R,RS,0.503310414333795,0,HOU,DET,1995-11-26_HOU_DET,0.720525886,100.0,102.0
1995-11-26,1996,MIL,MIN,H,102,105,R,RS,0.649341260724276,0,MIL,MIN,1995-11-26_MIL_MIN,0.765783802,102.0,105.0
1995-11-26,1996,MIN,MIL,A,105,102,R,RS,0.350658739275724,1,MIN,MIL,1995-11-26_MIN_MIL,0.234216198,105.0,102.0
1995-11-26,1996,NO,BOS,A,111,109,R,RS,0.375876335655255,1,CHH,BOS,1995-11-26_CHH_BOS,0.400175889,111.0,109.0
1995-11-26,1996,OKC,CHI,H,97,92,R,RS,0.545382782288434,1,SEA,CHI,1995-11-26_SEA_CHI,0.586754474,97.0,92.0
1995-11-26,1996,SAC,BRK,H,99,92,R,RS,0.718587270044346,1,SAC,NJN,1995-11-26_SAC_NJN,0.790376576,99.0,92.0
1995-11-27,1996,CHI,POR,A,107,104,R,RS,0.45309536907983,1,CHI,POR,1995-11-27_CHI_POR,0.557389744,107.0,104.0
1995-11-27,1996,DET,ORL,A,95,96,R,RS,0.264042140594569,0,DET,ORL,1995-11-27_DET_ORL,0.15188785,95.0,96.0
1995-11-27,1996,GS,TOR,A,98,101,R,RS,0.409273829229632,0,GSW,TOR,1995-11-27_GSW_TOR,0.495334235,98.0,101.0
1995-11-27,1996,ORL,DET,H,96,95,R,RS,0.735957859405431,1,ORL,DET,1995-11-27_ORL_DET,0.84811215,96.0,95.0
1995-11-27,1996,PHX,UTA,H,105,114,R,RS,0.525477103705975,0,PHO,UTA,1995-11-27_PHO_UTA,0.544391633,105.0,114.0
1995-11-27,1996,POR,CHI,H,104,107,R,RS,0.54690463092017,0,POR,CHI,1995-11-27_POR_CHI,0.442610256,104.0,107.0
1995-11-27,1996,TOR,GS,H,101,98,R,RS,0.590726170770367,1,TOR,GSW,1995-11-27_TOR_GSW,0.504665765,101.0,98.0
1995-11-27,1996,UTA,PHX,A,114,105,R,RS,0.474522896294025,1,UTA,PHO,1995-11-27_UTA_PHO,0.455608367,114.0,105.0
1995-11-28,1996,ATL,NY,A,102,97,R,RS,0.320525315759467,1,ATL,NYK,1995-11-28_ATL_NYK,0.247687795,102.0,97.0
1995-11-28,1996,BRK,WAS,H,89,84,R,RS,0.533730969600236,1,NJN,WSB,1995-11-28_NJN_WSB,0.631141933,89.0,84.0
1995-11-28,1996,CLE,TOR,H,93,89,R,RS,0.669198421739733,1,CLE,TOR,1995-11-28_CLE_TOR,0.805711962,93.0,89.0
1995-11-28,1996,DAL,MIA,A,89,111,R,RS,0.332855670089249,0,DAL,MIA,1995-11-28_DAL_MIA,0.304233612,89.0,111.0
1995-11-28,1996,DEN,SAC,A,85,91,R,RS,0.306115742319365,0,DEN,SAC,1995-11-28_DEN_SAC,0.355114872,85.0,91.0
1995-11-28,1996,HOU,LAC,H,116,103,R,RS,0.699090947888868,1,HOU,LAC,1995-11-28_HOU_LAC,0.876830632,116.0,103.0
1995-11-28,1996,IND,OKC,A,102,101,R,RS,0.346375140785371,1,IND,SEA,1995-11-28_IND_SEA,0.284052411,102.0,101.0
1995-11-28,1996,LAC,HOU,A,103,116,R,RS,0.300909052111132,0,LAC,HOU,1995-11-28_LAC_HOU,0.123169368,103.0,116.0
1995-11-28,1996,MEM,MIN,A,98,121,R,RS,0.390822563101686,0,VAN,MIN,1995-11-28_VAN_MIN,0.312818639,98.0,121.0
1995-11-28,1996,MIA,DAL,H,111,89,R,RS,0.667144329910751,1,MIA,DAL,1995-11-28_MIA_DAL,0.695766388,111.0,89.0
1995-11-28,1996,MIL,NO,H,98,106,R,RS,0.568734297898942,0,MIL,CHH,1995-11-28_MIL_CHH,0.527083383,98.0,106.0
1995-11-28,1996,MIN,MEM,H,121,98,R,RS,0.609177436898314,1,MIN,VAN,1995-11-28_MIN_VAN,0.687181361,121.0,98.0
1995-11-28,1996,NO,MIL,A,106,98,R,RS,0.431265702101058,1,CHH,MIL,1995-11-28_CHH_MIL,0.472916617,106.0,98.0
1995-11-28,1996,NY,ATL,H,97,102,R,RS,0.679474684240533,0,NYK,ATL,1995-11-28_NYK_ATL,0.752312205,97.0,102.0
