date,season,type,round,team,opponent,home_away,points_for,points_against,ot,pre_rate,post_rate,rating_change,expected_win,result
1997-08-16,1997,R,,wnba_0008,wnba_0004,H,64,74,0,1360.556180722677,1350.4247812341007,-10.13139948857634,0.37043913268093703,0.0
1997-08-16,1997,R,,wnba_0004,wnba_0008,A,74,64,0,1504.6845272453993,1514.8159267339756,10.131399488576342,0.6295608673190629,1.0
1997-08-17,1997,R,,wnba_0002,wnba_0001,H,81,49,0,1515.6913779690512,1534.5618802621427,18.870502293091562,0.6349750100849079,1.0
1997-08-17,1997,R,,wnba_0001,wnba_0002,A,49,81,0,1535.5177635656341,1516.6080837591312,-18.909679806502822,0.36502498991509214,0.0
1997-08-17,1997,R,,wnba_0005,wnba_0003,H,55,70,0,1544.0417113380133,1524.7115783013257,-19.330133036687677,0.5574591226225284,0.0
1997-08-17,1997,R,,wnba_0003,wnba_0005,A,70,55,0,1603.9378575846422,1623.22794200316,19.29008441851774,0.4425408773774716,1.0
1997-08-17,1997,R,,wnba_0006,wnba_0008,H,71,63,1,1523.3870770038664,1526.9101421395924,3.5230651357260667,0.8406939767603544,1.0
1997-08-17,1997,R,,wnba_0008,wnba_0006,A,63,71,1,1350.4247812341007,1346.9090152664735,-3.5157659676271864,0.1593060232396456,0.0
1997-08-18,1997,R,,wnba_0004,wnba_0006,H,75,66,0,1514.8159267339756,1525.7381504889352,10.922223754959454,0.6238745025660003,1.0
1997-08-18,1997,R,,wnba_0006,wnba_0004,A,66,75,0,1526.9101421395924,1515.9879183846328,-10.922223754959454,0.3761254974339997,0.0
1997-08-19,1997,R,,wnba_0003,wnba_0001,H,77,69,0,1623.22794200316,1629.6625288469882,6.434586843828134,0.7497531353158651,1.0
1997-08-19,1997,R,,wnba_0001,wnba_0003,A,69,77,0,1516.6080837591312,1510.160110118818,-6.447973640313213,0.25024686468413493,0.0
1997-08-19,1997,R,,wnba_0008,wnba_0005,H,81,75,0,1346.9090152664735,1360.845954323893,13.936939057419538,0.36819433812430086,1.0
1997-08-19,1997,R,,wnba_0005,wnba_0008,A,75,81,0,1524.7115783013257,1510.7456442250627,-13.965934076262991,0.6318056618756991,0.0
1997-08-20,1997,R,,wnba_0004,wnba_0005,H,78,76,0,1525.7381504889352,1532.2287467500141,6.490596261079033,0.6596983100154493,1.0
1997-08-20,1997,R,,wnba_0005,wnba_0004,A,76,78,0,1510.7456442250627,1504.2550479639838,-6.490596261079033,0.3403016899845507,0.0
1997-08-20,1997,R,,wnba_0007,wnba_0006,H,54,69,0,1412.272438816178,1394.997175282914,-17.27526353326406,0.5176714825285317,0.0
1997-08-20,1997,R,,wnba_0006,wnba_0007,A,69,54,0,1515.9879183846328,1533.2631819178969,17.27526353326406,0.4823285174714683,1.0
1997-08-21,1997,R,,wnba_0003,wnba_0002,H,75,76,0,1629.6625288469882,1618.2692557844496,-11.393273062538553,0.6998911123460129,0.0
1997-08-21,1997,R,,wnba_0002,wnba_0003,A,76,75,0,1534.5618802621427,1545.9789058050062,11.417025542863511,0.30010888765398713,1.0
1997-08-21,1997,R,,wnba_0008,wnba_0001,H,56,66,0,1360.845954323893,1349.8236958688774,-11.022258455015551,0.40709719805621364,0.0
1997-08-21,1997,R,,wnba_0001,wnba_0008,A,66,56,0,1510.160110118818,1521.2053475699176,11.045237451099672,0.5929028019437863,1.0
1997-08-22,1997,R,,wnba_0004,wnba_0007,H,88,77,0,1532.2287467500141,1538.438281930643,6.2095351806288175,0.7813432313965059,1.0
1997-08-22,1997,R,,wnba_0007,wnba_0004,A,77,88,0,1394.997175282914,1388.7876401022852,-6.2095351806288175,0.21865676860349414,0.0
1997-08-22,1997,R,,wnba_0006,wnba_0001,H,78,63,0,1533.2631819178969,1545.5889961129546,12.325814195057676,0.6558956489923664,1.0
1997-08-22,1997,R,,wnba_0001,wnba_0006,A,63,78,0,1521.2053475699176,1508.8795333748599,-12.325814195057676,0.3441043510076336,0.0
1997-08-23,1997,R,,wnba_0002,wnba_0005,H,72,71,0,1545.9789058050062,1551.8728353572212,5.89392955221509,0.6528569957650212,1.0
1997-08-23,1997,R,,wnba_0005,wnba_0002,A,71,72,0,1504.2550479639838,1498.3611184117688,-5.89392955221509,0.3471430042349788,0.0
1997-08-24,1997,R,,wnba_0001,wnba_0008,H,70,52,0,1508.8795333748599,1516.263138366992,7.3836049921321205,0.7870171622428092,1.0
1997-08-24,1997,R,,wnba_0008,wnba_0001,A,52,70,0,1349.8236958688774,1342.4400908767452,-7.3836049921321205,0.21298283775719085,0.0
1997-08-24,1997,R,,wnba_0003,wnba_0007,H,58,68,0,1618.2692557844496,1596.0936200408967,-22.17563574355295,0.8695117476050295,0.0
1997-08-24,1997,R,,wnba_0007,wnba_0003,A,68,58,0,1388.7876401022852,1410.963275845838,22.17563574355295,0.13048825239497053,1.0
1997-08-24,1997,R,,wnba_0005,wnba_0002,H,79,72,1,1498.3611184117688,1508.8068042377126,10.445685825943784,0.5437638897207572,1.0
1997-08-24,1997,R,,wnba_0002,wnba_0005,A,72,79,1,1551.8728353572212,1541.4271495312773,-10.445685825943784,0.4562361102792428,0.0
1997-08-24,1997,R,,wnba_0006,wnba_0004,H,73,68,1,1545.5889961129546,1553.5114443393238,7.922448226369224,0.6282474538474194,1.0
1997-08-24,1997,R,,wnba_0004,wnba_0006,A,68,73,1,1538.438281930643,1530.5158337042737,-7.922448226369224,0.3717525461525806,0.0
1997-08-28,1997,P,1.0,wnba_0003,wnba_0001,H,70,54,0,1596.0936200408967,1606.8181113917692,10.724491350872556,0.7197222024519218,1.0
1997-08-28,1997,P,1.0,wnba_0001,wnba_0003,A,54,70,0,1516.263138366992,1505.5386470161195,-10.724491350872556,0.28027779754807824,0.0
1997-08-28,1997,P,1.0,wnba_0006,wnba_0005,H,41,59,0,1553.5114443393238,1525.3737065784946,-28.137737760829076,0.6771890153271432,0.0
1997-08-28,1997,P,1.0,wnba_0005,wnba_0006,A,59,41,0,1508.8068042377126,1536.9445419985418,28.137737760829076,0.32281098467285685,1.0
1997-08-30,1997,P,2.0,wnba_0003,wnba_0005,H,65,51,0,1606.8181113917692,1618.3616267562095,11.54351536444026,0.7080159548636659,1.0
1997-08-30,1997,P,2.0,wnba_0005,wnba_0003,A,51,65,0,1536.9445419985418,1525.4010266341015,-11.54351536444026,0.29198404513633414,0.0
1998-06-11,1998,R,,wnba_0001,wnba_0010,H,83,57,0,1502.7693235080596,1521.4629419678547,18.693618459795026,0.6223381502565508,1.0
1998-06-11,1998,R,,wnba_0010,wnba_0001,A,57,83,0,1500.0,1481.306381540205,-18.693618459795026,0.3776618497434492,0.0
1998-06-11,1998,R,,wnba_0002,wnba_0005,H,78,71,0,1520.7135747656387,1531.0481108627996,10.334536097160855,0.6294060852346087,1.0
1998-06-11,1998,R,,wnba_0005,wnba_0002,A,71,78,0,1512.7005133170508,1502.3659772198898,-10.334536097160855,0.3705939147653913,0.0
1998-06-11,1998,R,,wnba_0007,wnba_0006,H,70,73,0,1455.4816379229192,1444.168668026009,-11.31296989691001,0.5384845263817531,0.0
1998-06-11,1998,R,,wnba_0006,wnba_0007,A,73,70,0,1512.6868532892472,1523.9998231861573,11.31296989691001,0.46151547361824685,1.0
1998-06-11,1998,R,,wnba_0008,wnba_0004,H,83,89,0,1421.2200454383726,1409.222686693721,-11.997358744651647,0.4855583597846942,0.0
1998-06-11,1998,R,,wnba_0004,wnba_0008,A,89,83,0,1515.257916852137,1527.2552755967886,11.997358744651647,0.5144416402153058,1.0
1998-06-13,1998,R,,wnba_0009,wnba_0001,H,69,78,0,1500.0,1481.5119563782623,-18.488043621737763,0.6111373772799645,0.0
1998-06-13,1998,R,,wnba_0001,wnba_0009,A,78,69,0,1521.4629419678547,1539.9144238685212,18.451481900666433,0.38886262272003547,1.0
1998-06-13,1998,R,,wnba_0003,wnba_0005,H,73,62,0,1559.1808133781046,1568.3704089545415,9.189595576436776,0.7115037827956033,1.0
1998-06-13,1998,R,,wnba_0005,wnba_0003,A,62,73,0,1502.3659772198898,1493.1945548713563,-9.171422348533474,0.28849621720439667,0.0
1998-06-13,1998,R,,wnba_0008,wnba_0010,H,78,77,0,1409.222686693721,1417.6422618245224,8.419575130801315,0.5171422204377593,1.0
1998-06-13,1998,R,,wnba_0010,wnba_0008,A,77,78,0,1481.306381540205,1472.8868064094036,-8.419575130801315,0.48285777956224074,0.0
1998-06-14,1998,R,,wnba_0006,wnba_0004,H,70,60,0,1523.9998231861573,1536.32542047757,12.325597291412794,0.6141529559492316,1.0
1998-06-14,1998,R,,wnba_0004,wnba_0006,A,60,70,0,1527.2552755967886,1514.9296783053758,-12.325597291412794,0.3858470440507684,0.0
1998-06-15,1998,R,,wnba_0001,wnba_0003,H,65,79,0,1539.9144238685212,1519.0694816878515,-20.84494218066977,0.5792601683369524,0.0
1998-06-15,1998,R,,wnba_0003,wnba_0001,A,79,65,0,1568.3704089545415,1589.2567375194217,20.886328564880237,0.4207398316630476,1.0
1998-06-15,1998,R,,wnba_0009,wnba_0002,H,85,96,0,1481.5119563782623,1465.410767912062,-16.10118846620023,0.5035456992850001,0.0
1998-06-15,1998,R,,wnba_0002,wnba_0009,A,96,85,0,1531.0481108627996,1547.1492993289999,16.10118846620023,0.49645430071499985,1.0
1998-06-15,1998,R,,wnba_0006,wnba_0010,H,69,54,0,1536.32542047757,1547.8495026489531,11.52408217138295,0.6806197722839318,1.0
1998-06-15,1998,R,,wnba_0010,wnba_0006,A,54,69,0,1472.8868064094036,1461.3627242380205,-11.52408217138295,0.3193802277160682,0.0
1998-06-15,1998,R,,wnba_0008,wnba_0005,H,71,60,0,1417.6422618245224,1432.892976566847,15.250714742324595,0.5121548323742768,1.0
1998-06-15,1998,R,,wnba_0005,wnba_0008,A,60,71,0,1493.1945548713563,1477.9438401290317,-15.250714742324595,0.48784516762572316,0.0
1998-06-16,1998,R,,wnba_0007,wnba_0004,H,73,69,0,1444.168668026009,1453.858752663658,9.690084637648933,0.5647386883215421,1.0
1998-06-16,1998,R,,wnba_0004,wnba_0007,A,69,73,0,1514.9296783053758,1505.2587946280391,-9.67088367733655,0.43526131167845794,0.0
1998-06-18,1998,R,,wnba_0001,wnba_0009,H,71,67,0,1519.0694816878515,1526.0743744882545,7.004892800403019,0.6883522716784402,1.0
1998-06-18,1998,R,,wnba_0009,wnba_0001,A,67,71,0,1465.410767912062,1458.3919396485283,-7.018828263533794,0.31164772832155985,0.0
1998-06-18,1998,R,,wnba_0003,wnba_0002,H,87,69,0,1589.2567375194217,1602.2718125071342,13.015074987712568,0.673912112785217,1.0
1998-06-18,1998,R,,wnba_0002,wnba_0003,A,69,87,0,1547.1492993289999,1534.1342243412873,-13.015074987712568,0.326087887214783,0.0
1998-06-18,1998,R,,wnba_0007,wnba_0005,H,48,64,0,1453.858752663658,1432.273453195379,-21.58529946827895,0.562864216767375,0.0
1998-06-18,1998,R,,wnba_0005,wnba_0007,A,64,48,0,1477.9438401290317,1499.4862832780486,21.542443149016982,0.43713578323262503,1.0
1998-06-19,1998,R,,wnba_0004,wnba_0005,H,78,75,0,1505.2587946280391,1512.479310476203,7.220515848163852,0.668404776348438,1.0
1998-06-19,1998,R,,wnba_0005,wnba_0004,A,75,78,0,1499.4862832780486,1492.2801318513334,-7.20615142671525,0.331595223651562,0.0
1998-06-19,1998,R,,wnba_0010,wnba_0008,H,85,76,0,1461.3627242380205,1471.6357448494737,10.273020611453038,0.6564306144467564,1.0
1998-06-19,1998,R,,wnba_0008,wnba_0010,A,76,85,0,1432.892976566847,1422.6199559553938,-10.273020611453038,0.34356938555324357,0.0
1998-06-20,1998,R,,wnba_0002,wnba_0009,H,68,66,0,1534.1342243412873,1539.5490875246855,5.414863183398162,0.7149505098852402,1.0
1998-06-20,1998,R,,wnba_0009,wnba_0002,A,66,68,0,1458.3919396485283,1452.97707646513,-5.414863183398162,0.2850494901147598,0.0
1998-06-20,1998,R,,wnba_0007,wnba_0003,H,68,79,0,1432.273453195379,1421.2726372178383,-11.000815977540588,0.3787054990634446,0.0
1998-06-20,1998,R,,wnba_0003,wnba_0007,A,79,68,0,1602.2718125071342,1613.272628484675,11.00081597754059,0.6212945009365554,1.0
1998-06-21,1998,R,,wnba_0004,wnba_0003,H,63,79,0,1512.479310476203,1494.5482073437895,-17.9311031324135,0.4988583255964207,0.0
1998-06-21,1998,R,,wnba_0003,wnba_0004,A,79,63,0,1613.272628484675,1631.2037316170884,17.931103132413504,0.5011416744035793,1.0
1998-06-21,1998,R,,wnba_0005,wnba_0008,H,68,64,0,1492.2801318513334,1498.7401645037216,6.460032652388237,0.7077619453537429,1.0
1998-06-21,1998,R,,wnba_0008,wnba_0005,A,64,68,0,1422.6199559553938,1416.1470204415161,-6.472935513877695,0.2922380546462571,0.0
1998-06-21,1998,R,,wnba_0006,wnba_0001,H,71,72,0,1547.8495026489531,1535.3994196700999,-12.450082978853212,0.6884960131976753,0.0
1998-06-21,1998,R,,wnba_0001,wnba_0006,A,72,71,0,1526.0743744882545,1538.4996893975213,12.425314909266632,0.3115039868023247,1.0
1998-06-21,1998,R,,wnba_0010,wnba_0009,H,57,70,0,1471.6357448494737,1448.3960384587597,-23.239706390713977,0.6644200224902028,0.0
1998-06-21,1998,R,,wnba_0009,wnba_0010,A,70,57,0,1452.97707646513,1476.216782855844,23.239706390713977,0.3355799775097972,1.0
1998-06-22,1998,R,,wnba_0002,wnba_0008,H,88,72,0,1539.5490875246855,1547.1991268040501,7.650039279364662,0.7834703406734878,1.0
1998-06-22,1998,R,,wnba_0008,wnba_0002,A,72,88,0,1416.1470204415161,1408.5122304098845,-7.6347900316317086,0.21652965932651225,0.0
1998-06-23,1998,R,,wnba_0009,wnba_0007,H,61,57,0,1476.216782855844,1483.5993823662457,7.382599510401742,0.6698979177741032,1.0
1998-06-23,1998,R,,wnba_0007,wnba_0009,A,57,61,0,1421.2726372178383,1413.8752921691334,-7.397345048704809,0.33010208222589676,0.0
1998-06-23,1998,R,,wnba_0005,wnba_0002,H,59,57,0,1498.7401645037216,1506.9671095688232,8.226945065101589,0.5736341547600993,1.0
1998-06-23,1998,R,,wnba_0002,wnba_0005,A,57,59,0,1547.1991268040501,1538.9557168722406,-8.243409931809596,0.42636584523990073,0.0
1998-06-24,1998,R,,wnba_0004,wnba_0001,H,73,77,0,1494.5482073437895,1481.9724600599384,-12.575747283851117,0.5573805382280954,0.0
1998-06-24,1998,R,,wnba_0001,wnba_0004,A,77,73,0,1538.4996893975213,1551.0754366813724,12.575747283851117,0.4426194617719046,1.0
1998-06-24,1998,R,,wnba_0006,wnba_0003,H,69,66,0,1535.3994196700999,1545.853741296025,10.454321625925218,0.48301876307137004,1.0
1998-06-24,1998,R,,wnba_0003,wnba_0006,A,66,69,0,1631.2037316170884,1620.770249170484,-10.433482446604437,0.51698123692863,0.0
1998-06-25,1998,R,,wnba_0009,wnba_0010,H,79,71,0,1483.5993823662457,1494.2610887616884,10.661706395442602,0.6229251831428165,1.0
1998-06-25,1998,R,,wnba_0010,wnba_0009,A,71,79,0,1448.3960384587597,1437.7129944254343,-10.683044033325409,0.37707481685718347,0.0
1998-06-25,1998,R,,wnba_0008,wnba_0001,H,83,91,0,1408.5122304098845,1396.4978651356414,-12.014365274243175,0.4618467842608974,0.0
1998-06-25,1998,R,,wnba_0001,wnba_0008,A,91,83,0,1551.0754366813724,1563.0898019556155,12.014365274243175,0.5381532157391026,1.0
1998-06-26,1998,R,,wnba_0005,wnba_0007,H,62,48,0,1506.9671095688232,1515.9413873767483,8.97427780792504,0.7348600838946534,1.0
1998-06-26,1998,R,,wnba_0007,wnba_0005,A,48,62,0,1413.8752921691334,1404.8650212683958,-9.010270900737572,0.2651399161053466,0.0
1998-06-26,1998,R,,wnba_0006,wnba_0008,H,96,63,0,1545.853741296025,1555.343755078487,9.490013782462125,0.8077425167658038,1.0
1998-06-26,1998,R,,wnba_0008,wnba_0006,A,63,96,0,1396.4978651356414,1387.045760862297,-9.452104273344434,0.19225748323419622,0.0
1998-06-27,1998,R,,wnba_0001,wnba_0007,H,58,50,0,1563.0898019556155,1567.8233060678833,4.733504112267875,0.8155465428961867,1.0
1998-06-27,1998,R,,wnba_0007,wnba_0001,A,50,58,0,1404.8650212683958,1400.1220248350471,-4.742996433348626,0.18445345710381333,0.0
1998-06-27,1998,R,,wnba_0002,wnba_0009,H,73,84,0,1538.9557168722406,1516.1977151811716,-22.75800169106891,0.7160664296730861,0.0
1998-06-27,1998,R,,wnba_0009,wnba_0002,A,84,73,0,1494.2610887616884,1516.97354408513,22.712455323441684,0.2839335703269139,1.0
1998-06-27,1998,R,,wnba_0003,wnba_0004,H,75,64,0,1620.770249170484,1627.185729408502,6.415480238018134,0.7828796495781984,1.0
1998-06-27,1998,R,,wnba_0004,wnba_0003,A,64,75,0,1481.9724600599384,1475.5569798219203,-6.415480238018134,0.21712035042180156,0.0
1998-06-28,1998,R,,wnba_0010,wnba_0006,H,69,86,0,1437.7129944254343,1420.4623970543137,-17.250597371120655,0.4746490524825311,0.0
1998-06-28,1998,R,,wnba_0006,wnba_0010,A,86,69,0,1555.343755078487,1572.5943524496076,17.250597371120655,0.5253509475174689,1.0
1998-06-29,1998,R,,wnba_0009,wnba_0001,H,60,49,0,1516.97354408513,1531.22486029407,14.25131620893979,0.5475627802771809,1.0
1998-06-29,1998,R,,wnba_0001,wnba_0009,A,49,60,0,1567.8233060678833,1553.5719898589434,-14.25131620893979,0.45243721972281914,0.0
1998-06-29,1998,R,,wnba_0003,wnba_0010,H,73,48,0,1627.185729408502,1633.1639491055194,5.978219697017256,0.8539148027472632,1.0
1998-06-29,1998,R,,wnba_0010,wnba_0003,A,48,73,0,1420.4623970543137,1414.4841773572964,-5.978219697017256,0.14608519725273683,0.0
1998-06-29,1998,R,,wnba_0005,wnba_0006,H,71,68,0,1515.9413873767483,1524.5344780418702,8.593090665121924,0.5845861709094409,1.0
1998-06-29,1998,R,,wnba_0006,wnba_0005,A,68,71,0,1572.5943524496076,1563.9839950249443,-8.61035742466336,0.41541382909055913,0.0
1998-06-30,1998,R,,wnba_0007,wnba_0004,H,58,56,0,1400.1220248350471,1409.3145293357782,9.192504500731097,0.512323594233371,1.0
1998-06-30,1998,R,,wnba_0004,wnba_0007,A,56,58,0,1475.5569798219203,1466.3644753211893,-9.192504500731097,0.48767640576662896,0.0
1998-06-30,1998,R,,wnba_0008,wnba_0003,H,73,75,1,1387.045760862297,1382.2519662441043,-4.793794618192689,0.32103476610431514,0.0
1998-06-30,1998,R,,wnba_0003,wnba_0008,A,75,73,1,1633.1639491055194,1637.957743723712,4.793794618192689,0.6789652338956849,1.0
1998-07-01,1998,R,,wnba_0009,wnba_0005,H,82,65,0,1531.22486029407,1545.913806196993,14.688945902923118,0.6276283566356001,1.0
1998-07-01,1998,R,,wnba_0005,wnba_0009,A,65,82,0,1524.5344780418702,1509.8455321389472,-14.688945902923118,0.3723716433643999,0.0
1998-07-01,1998,R,,wnba_0010,wnba_0002,H,80,92,0,1414.4841773572964,1401.019961637866,-13.464215719430458,0.4289407608542619,0.0
1998-07-01,1998,R,,wnba_0002,wnba_0010,A,92,80,0,1516.1977151811716,1529.6889855872453,13.491270406073651,0.5710592391457381,1.0
1998-07-02,1998,R,,wnba_0002,wnba_0006,H,61,76,0,1529.6889855872453,1510.5126143210653,-19.176371266180098,0.5254574971739859,0.0
1998-07-02,1998,R,,wnba_0006,wnba_0002,A,76,61,0,1563.9839950249443,1583.1603662911243,19.176371266180098,0.47454250282601407,1.0
1998-07-02,1998,R,,wnba_0004,wnba_0008,H,57,58,0,1466.3644753211893,1454.020465435817,-12.344009885372357,0.7246674845596605,0.0
1998-07-02,1998,R,,wnba_0008,wnba_0004,A,58,57,0,1382.2519662441043,1394.571172358776,12.319206114671676,0.27533251544033954,1.0
1998-07-03,1998,R,,wnba_0003,wnba_0007,H,84,67,0,1637.957743723712,1642.68515533999,4.727411616278031,0.858114727196285,1.0
1998-07-03,1998,R,,wnba_0007,wnba_0003,A,67,84,0,1409.3145293357782,1404.577599441078,-4.736929894700069,0.141885272803715,0.0
1998-07-03,1998,R,,wnba_0005,wnba_0010,H,76,60,0,1509.8455321389472,1518.5945342208993,8.749002081952073,0.7521278456572106,1.0
1998-07-03,1998,R,,wnba_0010,wnba_0005,A,60,76,0,1401.019961637866,1392.2533085765958,-8.766653061270066,0.24787215434278942,0.0
1998-07-04,1998,R,,wnba_0001,wnba_0006,H,68,66,0,1553.5719898589434,1560.9360066998602,7.364016840916644,0.6218540744622296,1.0
1998-07-04,1998,R,,wnba_0006,wnba_0001,A,66,68,0,1583.1603662911243,1575.7963494502076,-7.364016840916644,0.3781459255377704,0.0
1998-07-05,1998,R,,wnba_0007,wnba_0008,H,70,66,0,1404.577599441078,1413.5419852969944,8.964385855916364,0.6104112204253803,1.0
1998-07-05,1998,R,,wnba_0008,wnba_0007,A,66,70,0,1394.571172358776,1385.6248356018984,-8.946336756877605,0.3895887795746197,0.0
1998-07-05,1998,R,,wnba_0010,wnba_0005,H,61,62,1,1392.2533085765958,1385.7582156892408,-6.495092887354884,0.43936595566500247,0.0
1998-07-05,1998,R,,wnba_0005,wnba_0010,A,62,61,1,1518.5945342208993,1525.0765233566322,6.481989135732784,0.5606340443349975,1.0
1998-07-06,1998,R,,wnba_0002,wnba_0003,H,64,78,0,1510.5126143210653,1495.6620501580292,-14.850564163036205,0.45383187652057116,0.0
1998-07-06,1998,R,,wnba_0003,wnba_0002,A,78,64,0,1642.68515533999,1657.5058190382683,14.82066369827841,0.5461681234794289,1.0
1998-07-06,1998,R,,wnba_0005,wnba_0009,H,59,56,0,1525.0765233566322,1534.692497418671,9.615974062039001,0.5447268778018054,1.0
1998-07-06,1998,R,,wnba_0009,wnba_0005,A,56,59,0,1545.913806196993,1536.258874778862,-9.654931418130987,0.4552731221981946,0.0
1998-07-06,1998,R,,wnba_0008,wnba_0007,H,68,64,0,1385.6248356018984,1395.1093074333153,9.484471831416812,0.5800159424278217,1.0
1998-07-06,1998,R,,wnba_0007,wnba_0008,A,64,68,0,1413.5419852969944,1404.038340005002,-9.50364529199245,0.41998405757217827,0.0
1998-07-07,1998,R,,wnba_0004,wnba_0001,H,86,79,0,1454.020465435817,1466.3482060444057,12.327740608588751,0.5130706084938373,1.0
1998-07-07,1998,R,,wnba_0001,wnba_0004,A,79,86,0,1560.9360066998602,1548.633087045517,-12.302919654343269,0.48692939150616266,0.0
1998-07-08,1998,R,,wnba_0002,wnba_0010,H,77,65,0,1495.6620501580292,1503.8711078093472,8.209057651318155,0.7357698365336017,1.0
1998-07-08,1998,R,,wnba_0010,wnba_0002,A,65,77,0,1385.7582156892408,1377.5657196875218,-8.192496001718993,0.26423016346639827,0.0
1998-07-08,1998,R,,wnba_0009,wnba_0006,H,76,78,0,1536.258874778862,1526.2939988792841,-9.964875899577867,0.5179273275245659,0.0
1998-07-08,1998,R,,wnba_0006,wnba_0009,A,78,76,0,1575.7963494502076,1585.7813699776148,9.985020527407203,0.48207267247543406,1.0
1998-07-08,1998,R,,wnba_0004,wnba_0007,H,71,76,0,1466.3482060444057,1450.4218539138478,-15.926352130557994,0.6792056930489329,0.0
1998-07-08,1998,R,,wnba_0007,wnba_0004,A,76,71,0,1404.038340005002,1419.9325609611205,15.894220956118406,0.32079430695106714,1.0
1998-07-08,1998,R,,wnba_0005,wnba_0003,H,54,79,0,1534.692497418671,1515.5865924234638,-19.10590499520725,0.44437434972005796,0.0
1998-07-08,1998,R,,wnba_0003,wnba_0005,A,79,54,0,1657.5058190382683,1676.6892852174885,19.183466179220268,0.555625650279942,1.0
1998-07-08,1998,R,,wnba_0008,wnba_0001,H,69,77,0,1395.1093074333153,1384.3109610165732,-10.798346416742113,0.42357670891014143,0.0
1998-07-08,1998,R,,wnba_0001,wnba_0008,A,77,69,0,1548.633087045517,1559.453307222725,10.820220177208167,0.5764232910898586,1.0
